,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
10,"(543.526, 337.37, 46.752, -42.48)","(574.557, 316.551, 30.351, -24.429)","(605.575, 297.941, 15.559, -25.538)","(635.252, 283.228, 26.746, -27.468)","(665.064, 264.494, 28.484, -17.874)","(699.887, 245.625, 40.048, -31.105)","(731.001, 226.193, 11.399, -25.633)","(752.832, 213.731, 16.785, -22.572)","(780.843, 191.44, 30.65, -60.789)","(788.92, 140.725, -7.884, -57.642)","(779.937, 108.799, 0.286, -36.347)","(750.485, 91.767, -69.594, 4.734)","(705.777, 105.299, -17.847, 15.776)","(684.846, 112.453, -41.508, 1.973)","(666.346, 113.965, -24.59, 9.065)","(651.067, 113.78, -31.391, -4.491)","(646.062, 113.985, -39.762, 2.964)","(646.062, 113.985, -39.762, 2.964)","(646.062, 113.985, -39.762, 2.964)","(646.062, 113.985, -39.762, 2.964)","(644.869, 113.989, -37.847, 1.017)","(644.869, 113.989, -37.847, 1.017)","(643.935, 113.975, -56.048, -0.882)","(643.281, 113.996, -39.232, 1.302)","(639.358, 113.984, -29.032, 0.461)","(638.773, 113.939, -35.104, -2.706)","(638.008, 113.976, -45.895, 2.222)","(638.008, 113.976, -45.895, 2.222)","(638.008, 113.976, -45.895, 2.222)","(638.008, 113.976, -45.895, 2.222)","(638.008, 113.976, -45.895, 2.222)","(631.979, 113.964, -47.098, 0.098)","(622.5, 113.993, -62.875, 1.47)","(621.335, 113.997, -69.93, 0.195)","(619.75, 113.972, -56.836, -0.919)","(613.264, 113.962, -53.823, 1.834)",
11,"(528.052, 228.92, 47.943, -13.756)","(567.566, 212.513, 50.791, -1.219)","(605.118, 202.173, 16.448, -0.136)","(637.924, 189.462, 20.576, -9.732)","(668.846, 178.948, 35.477, -10.461)","(696.556, 171.723, 17.427, -16.36)","(710.591, 166.001, 28.722, -2.935)","(710.591, 166.001, 28.722, -2.935)","(712.367, 166.045, 24.423, -1.239)","(719.948, 166.22, 35.361, 4.138)","(727.519, 166.026, 33.884, -1.021)","(727.519, 166.026, 33.884, -1.021)","(730.008, 166.078, 27.473, -8.485)","(746.211, 169.453, 10.746, 1.313)","(757.678, 179.273, 9.079, -4.646)","(763.937, 185.136, 36.336, -2.946)","(770.003, 182.118, 8.298, 3.799)","(779.93, 167.065, 9.244, -27.351)","(786.95, 135.655, 7.839, -40.529)","(788.194, 96.985, 4.089, -47.662)","(750.975, 78.089, -34.847, -6.732)","(710.66, 86.238, -55.369, 19.356)","(673.391, 82.345, -23.643, 0.971)","(633.149, 81.908, -58.337, 1.116)","(594.02, 86.815, -53.131, -3.438)","(557.392, 94.898, -26.8, -3.914)","(518.03, 98.534, -46.298, -1.285)","(478.927, 98.898, -39.692, 7.514)","(439.915, 97.831, -27.203, 12.081)","(397.509, 98.156, -26.839, -3.909)","(354.994, 98.556, -54.711, -3.618)","(315.396, 99.753, -29.022, -0.427)","(279.009, 97.191, -43.285, -13.53)","(243.325, 96.575, -53.681, 8.209)","(209.439, 93.741, -42.377, 23.315)","(175.247, 98.925, -14.65, 5.688)",
12,"(592.142, 189.684, 44.057, -10.399)","(626.492, 182.878, 44.135, -2.222)","(661.001, 176.613, 21.374, 8.204)","(693.193, 168.589, 45.596, -18.833)","(713.661, 166.103, 31.55, -13.825)","(731.539, 166.208, 13.365, 2.898)","(748.701, 166.527, -14.439, -8.311)","(746.605, 168.721, -4.928, -13.693)","(750.357, 168.59, -17.789, -20.318)","(753.14, 165.206, -4.677, -12.887)","(758.435, 164.013, 32.116, -37.934)","(757.218, 159.522, -10.865, 25.662)","(760.648, 153.135, -11.253, -16.932)","(762.64, 157.667, 20.826, -3.746)","(763.243, 150.118, 2.761, -12.877)","(758.169, 139.402, 4.306, -20.256)","(756.549, 136.214, 7.655, 10.541)","(756.166, 136.623, 3.503, -1.468)","(756.166, 136.623, 3.503, -1.468)","(756.166, 136.623, 3.503, -1.468)","(756.021, 145.303, -11.01, 42.167)","(756.003, 146.804, -5.952, 33.312)","(756.003, 146.804, -5.952, 33.312)","(756.172, 151.129, 8.603, 58.46)","(756.02, 154.001, -3.681, 7.137)","(756.098, 155.387, -0.392, 22.98)","(753.426, 172.718, -8.958, 17.441)","(759.989, 189.976, 7.247, 16.849)","(769.356, 196.934, 5.379, 18.502)","(759.51, 167.747, 16.551, -38.362)","(766.604, 143.561, 25.291, -10.705)","(781.025, 119.731, 0.352, -34.018)","(791.937, 100.441, 19.965, -36.053)","(775.007, 94.546, -17.056, -22.811)","(746.588, 92.736, -18.716, -8.109)","(717.091, 80.571, -33.349, 0.33)",
13,"(570.513, 367.121, 20.873, -10.699)","(597.586, 342.068, 26.104, -24.37)","(625.296, 323.123, 14.439, -3.029)","(650.444, 307.644, 25.818, -16.355)","(681.237, 291.616, 27.317, -6.164)","(710.685, 271.62, 25.962, -0.364)","(738.805, 253.175, 26.334, -31.016)","(756.787, 239.774, 19.497, 4.525)","(776.109, 225.129, 19.552, -9.077)","(791.749, 187.827, 20.25, -34.633)","(804.267, 147.362, -12.321, -52.727)","(793.175, 106.376, -7.116, -40.226)","(773.349, 82.084, -27.497, -16.905)","(737.32, 59.099, -45.283, -15.674)","(691.388, 64.033, -24.867, 12.991)","(649.007, 62.112, -44.178, -14.327)","(607.399, 58.538, -39.464, 11.841)","(564.217, 62.759, -33.772, 13.05)","(524.737, 61.448, -41.528, 4.757)","(483.821, 62.713, -51.955, -7.828)","(443.441, 63.771, -32.665, 11.057)","(403.242, 63.391, -53.513, 12.485)","(364.947, 62.465, -25.9, 7.198)","(325.48, 62.174, -48.916, -14.864)","(286.006, 63.165, -30.846, -10.282)","(248.624, 64.238, -20.718, 5.178)","(212.121, 67.738, -40.762, -7.159)","(172.273, 61.864, -25.509, 3.499)","(128.721, 71.559, -30.242, 31.651)","(102.211, 96.919, -39.721, 53.467)","(77.598, 133.368, -38.216, 51.585)","(65.248, 169.641, 3.604, 24.008)","(63.986, 208.453, -0.451, 48.064)","(65.145, 244.952, -14.227, 26.484)","(65.845, 282.427, -2.45, 45.449)","(62.296, 317.525, -13.909, 17.606)",
14,"(748.067, 508.331, 38.286, 18.989)","(783.599, 537.219, 7.519, 45.935)","(806.076, 571.078, 31.008, 32.542)","(808.939, 622.801, -1.556, 67.798)","(801.624, 661.896, -17.829, 24.315)","(770.27, 674.684, -45.123, 16.598)","(724.321, 678.559, -32.154, -15.33)","(676.014, 675.125, -41.873, 6.865)","(629.897, 668.158, -47.405, 1.393)","(586.262, 664.752, -34.319, 8.01)","(542.487, 660.884, -56.742, -12.394)","(499.163, 657.487, -34.575, 10.046)","(454.3, 654.661, -53.28, 3.544)","(409.727, 653.851, -48.836, 15.548)","(367.676, 653.119, -50.291, 1.498)","(325.863, 655.459, -53.53, 17.335)","(284.408, 658.22, -26.086, 6.598)","(244.476, 661.143, -48.998, -12.117)","(204.475, 665.118, -56.576, 8.737)","(163.696, 662.539, -56.775, 8.149)","(133.876, 639.036, -3.977, -31.199)","(119.355, 597.133, -14.985, -49.761)","(105.171, 556.692, -22.63, -38.137)","(93.402, 515.518, -17.531, -38.498)","(83.692, 475.956, -2.39, -31.57)","(74.794, 439.766, -2.213, -45.254)","(72.907, 406.011, 0.703, -49.047)","(47.386, 389.061, -34.715, -2.601)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
15,"(315.559, 246.986, 48.266, -4.546)","(348.753, 243.111, 43.246, -13.961)","(379.403, 238.485, 15.014, -14.321)","(414.614, 233.886, 25.305, -2.03)","(447.016, 228.918, 36.806, -1.914)","(478.666, 219.305, 41.92, -18.341)","(512.899, 213.898, 45.282, -16.881)","(544.705, 208.975, 17.143, -2.079)","(568.364, 211.597, 13.812, -12.568)","(592.895, 210.369, 12.3, -2.453)","(624.116, 209.487, 29.285, -2.626)","(654.619, 205.548, 39.04, -19.283)","(685.697, 203.927, 50.224, 17.193)","(712.306, 200.903, 25.702, 2.757)","(737.14, 198.774, 15.15, 14.476)","(751.104, 200.273, 14.229, 1.54)","(765.798, 201.669, 14.351, 16.05)","(770.519, 191.743, -11.786, -29.119)","(782.577, 164.641, -15.244, -65.046)","(790.646, 126.442, 1.28, -42.625)","(785.155, 91.416, -26.459, -40.549)","(741.375, 68.714, -39.512, 4.616)","(705.167, 77.615, -49.835, -1.131)","(670.684, 77.449, -38.481, -3.35)","(630.663, 76.224, -50.109, -11.46)","(584.671, 81.665, -49.911, 13.045)","(554.198, 94.245, -46.874, -3.643)","(516.673, 97.177, -42.756, -16.802)","(475.481, 97.222, -28.002, 5.031)","(432.197, 97.043, -59.198, 0.233)","(391.298, 96.771, -40.921, 3.913)","(354.203, 97.347, -39.009, -10.142)","(317.503, 96.329, -40.302, 15.724)","(282.895, 96.102, -24.552, -12.813)","(249.794, 94.176, -53.255, 7.226)","(213.813, 90.783, -23.634, 9.259)",
16,"(553.484, 424.206, 19.342, -5.337)","(570.391, 410.138, 22.258, -5.663)","(594.154, 394.196, 34.049, -26.379)","(615.896, 378.702, 18.07, -5.994)","(639.899, 362.253, 23.801, -22.544)","(663.905, 343.51, 38.541, -24.575)","(686.59, 323.303, 7.552, -26.175)","(714.868, 301.849, 18.184, -15.208)","(735.72, 286.798, 33.459, -13.693)","(754.387, 268.644, 38.405, -29.512)","(769.019, 259.715, 23.476, -15.44)","(781.336, 249.209, 13.467, -5.923)","(793.708, 233.648, 10.088, -39.998)","(798.192, 222.387, 33.134, 12.51)","(805.24, 217.378, -4.618, -34.145)","(807.896, 212.331, -2.649, -10.101)","(806.595, 201.929, 15.371, -28.453)","(813.474, 162.14, 6.598, -24.789)","(819.747, 129.24, -9.699, -50.59)","(810.954, 99.542, -5.081, -47.564)","(799.604, 78.581, -3.373, -23.649)","(768.887, 67.941, -36.521, -30.681)","(720.73, 54.883, -17.78, 16.735)","(683.83, 57.032, -35.606, 7.878)","(644.215, 55.343, -39.702, 8.611)","(603.105, 57.009, -45.654, -4.291)","(558.578, 58.726, -61.474, -1.352)","(517.329, 60.208, -25.079, 10.406)","(478.738, 61.878, -50.615, -4.921)","(438.451, 61.52, -38.929, -14.245)","(398.351, 62.478, -59.469, -9.783)","(358.88, 64.168, -33.246, 7.171)","(323.316, 63.336, -23.928, 4.963)","(288.128, 64.354, -39.685, 13.036)","(252.311, 65.269, -17.074, 15.084)","(215.67, 69.155, -39.121, 6.873)",
17,"(261.54, 341.094, 32.964, -0.006)","(291.726, 337.467, 21.871, -3.071)","(323.64, 329.143, 17.387, -3.803)","(356.844, 320.022, 33.5, -24.21)","(389.579, 311.495, 22.99, -4.904)","(423.136, 304.126, 38.945, -9.027)","(455.469, 296.11, 29.084, -17.888)","(482.866, 288.593, 13.458, 7.864)","(513.443, 283.402, 41.0, -14.261)","(541.614, 277.141, 27.82, -22.897)","(572.531, 270.898, 34.244, -0.655)","(603.376, 263.875, 23.567, -0.211)","(633.452, 258.391, 23.723, -24.699)","(662.789, 252.353, 10.25, 3.489)","(685.184, 247.806, 20.636, -2.99)","(703.182, 244.553, 18.018, 6.909)","(721.148, 239.75, 25.459, 5.67)","(740.874, 237.67, 0.238, -9.898)","(749.86, 236.799, -4.314, 12.514)","(762.022, 225.791, 23.026, -1.813)","(774.363, 219.903, -3.169, 2.549)","(784.444, 218.199, 3.664, -17.414)","(784.687, 207.774, -6.199, -14.551)","(796.368, 186.742, 16.174, -20.072)","(797.206, 165.111, -1.052, -42.185)","(797.34, 140.454, -3.818, -15.484)","(802.118, 115.488, 10.672, -18.206)","(802.073, 89.579, -17.707, -11.299)","(792.491, 72.434, -21.58, -6.056)","(765.045, 59.515, -16.622, 2.748)","(734.754, 55.462, -44.699, 15.115)","(700.286, 58.425, -20.929, 17.285)","(669.93, 59.433, -36.241, 14.415)","(630.501, 58.589, -28.277, -16.242)","(594.226, 58.16, -42.822, -5.417)","(554.262, 59.049, -45.345, 18.608)",
18,"(693.403, 275.717, 27.511, -17.224)","(732.652, 256.484, 49.793, -13.261)","(769.503, 235.713, 52.198, -10.802)","(799.86, 204.882, 19.391, -31.1)","(817.965, 172.007, 0.326, -32.871)","(823.696, 134.802, 11.737, -17.6)","(809.667, 93.123, -7.217, -42.629)","(783.03, 67.133, -44.043, -11.878)","(737.706, 57.338, -42.56, 8.002)","(691.087, 57.261, -52.1, 4.363)","(647.633, 60.478, -27.401, 0.046)","(604.889, 62.467, -45.487, 4.635)","(563.081, 61.407, -51.988, -4.072)","(522.861, 60.82, -36.771, 4.427)","(479.561, 62.327, -54.165, 9.716)","(438.838, 63.238, -49.474, -4.593)","(401.344, 65.058, -29.906, -2.484)","(359.925, 66.482, -50.643, -11.595)","(317.704, 67.629, -36.798, -6.57)","(275.337, 71.894, -47.981, 10.802)","(236.235, 75.6, -27.306, -3.392)","(198.433, 79.347, -34.422, -11.433)","(158.71, 77.594, -58.906, -3.981)","(124.577, 100.629, -41.247, 36.419)","(108.903, 137.761, -12.875, 32.495)","(103.115, 178.702, -7.051, 51.305)","(99.55, 217.16, 6.568, 39.025)","(97.712, 255.008, -15.255, 29.899)","(95.129, 293.902, 11.367, 50.182)","(91.811, 329.376, 9.328, 50.189)","(79.803, 361.694, -20.183, 37.275)","(47.981, 373.154, -55.267, 8.566)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
19,"(379.864, 251.672, 52.355, -12.09)","(418.367, 240.68, 32.861, 0.022)","(455.558, 233.977, 46.099, -12.997)","(494.306, 229.091, 51.104, -0.262)","(535.475, 219.77, 54.963, 1.699)","(571.902, 212.725, 37.829, -10.106)","(612.824, 204.333, 44.837, -16.989)","(645.985, 200.238, 21.082, 6.087)","(670.601, 193.972, 22.462, -27.848)","(695.571, 193.047, 37.674, 3.155)","(715.904, 188.141, 6.518, -0.672)","(741.33, 189.905, -4.344, -39.78)","(762.479, 184.458, 20.454, -14.655)","(782.373, 176.365, 24.401, 12.564)","(791.798, 159.752, 35.363, -25.867)","(794.62, 144.287, -14.078, -2.271)","(790.175, 125.061, -26.248, -35.112)","(764.123, 114.386, -26.746, 4.617)","(760.526, 115.918, 34.983, 4.41)","(758.62, 117.979, -17.069, 9.495)","(759.161, 130.784, 9.26, 11.827)","(771.151, 146.346, 20.677, 9.832)","(769.086, 164.423, 14.305, 41.73)","(775.644, 186.778, 25.648, 33.126)","(778.958, 147.582, -3.764, -15.742)","(775.733, 118.793, -13.483, -29.121)","(777.441, 94.768, -44.382, -25.918)","(746.265, 85.639, -20.663, -28.557)","(711.68, 79.887, -39.408, 6.789)","(676.477, 81.134, -40.638, -9.415)","(645.108, 80.058, -32.716, -2.777)","(601.247, 77.683, -47.173, -2.57)","(566.003, 88.104, -43.312, 8.9)","(528.193, 94.106, -37.468, 19.491)","(493.986, 99.594, -26.201, 16.363)","(460.804, 102.244, -39.149, 8.187)",
20,"(689.267, 486.292, 34.305, 14.783)","(728.951, 492.524, 44.952, 7.867)","(760.342, 502.097, 33.526, 11.158)","(786.191, 520.153, 38.563, 22.456)","(804.208, 544.886, -0.715, 26.664)","(811.118, 578.296, -14.366, 20.675)","(807.764, 622.513, 19.246, 36.595)","(808.1, 659.967, -8.057, 44.782)","(791.051, 677.618, -40.755, 8.684)","(751.471, 690.346, -41.385, 14.09)","(699.433, 689.687, -43.012, 14.791)","(654.717, 685.475, -29.336, -0.579)","(613.652, 683.188, -29.312, -15.268)","(570.115, 682.856, -53.643, 11.421)","(526.592, 683.715, -46.473, 13.927)","(483.085, 681.756, -50.839, -6.931)","(439.682, 677.336, -56.866, -7.888)","(397.431, 676.471, -47.65, -11.414)","(358.376, 674.433, -53.484, -14.649)","(319.163, 670.449, -45.972, 8.445)","(279.451, 670.569, -38.873, -13.724)","(241.512, 669.004, -24.463, -2.029)","(202.94, 670.231, -23.258, -5.571)","(165.344, 666.507, -31.223, -20.677)","(132.504, 641.944, -21.054, -54.73)","(114.802, 603.567, -27.985, -50.13)","(100.039, 562.352, -22.655, -49.074)","(86.975, 524.208, -26.11, -39.376)","(75.6, 486.77, -1.997, -25.093)","(66.402, 452.223, 2.787, -23.651)","(61.118, 423.148, -2.128, -17.969)","(63.879, 395.47, 5.714, -9.6)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
21,"(551.558, 570.136, 38.934, -13.358)","(586.694, 575.056, 23.084, 18.333)","(614.717, 583.842, 19.615, 18.343)","(629.861, 583.829, 41.22, 10.075)","(647.039, 583.887, 17.275, -5.286)","(671.668, 583.848, 35.349, 9.193)","(697.604, 583.861, 48.204, -0.597)","(718.793, 583.713, 40.153, 2.29)","(728.504, 583.884, 18.391, -4.081)","(747.112, 582.401, 26.037, 3.11)","(764.299, 569.652, 14.423, -29.373)","(778.576, 580.553, 13.179, 57.027)","(776.268, 616.268, 11.461, 25.911)","(777.32, 646.532, 17.555, 34.33)","(749.45, 656.38, -44.561, -13.235)","(712.053, 645.176, -23.712, -22.394)","(694.951, 636.033, -38.98, -6.283)","(694.951, 636.033, -38.98, -6.283)","(687.873, 636.152, -51.056, 1.041)","(679.106, 636.007, -66.337, 0.003)","(666.512, 636.043, -30.853, -8.465)","(651.243, 636.075, -37.588, -1.346)","(647.543, 636.011, -52.279, -1.25)","(643.741, 636.001, -51.609, -1.29)","(632.864, 636.092, -48.609, 3.237)","(611.201, 636.031, -28.541, -12.64)","(591.46, 636.034, -31.329, 0.604)","(566.527, 636.365, -40.087, 7.51)","(532.406, 637.975, -45.85, -3.975)","(505.607, 636.194, -29.783, 0.334)","(482.968, 636.197, -27.046, -8.796)","(457.004, 636.105, -55.09, 2.971)","(428.575, 636.223, -47.462, 0.527)","(392.519, 636.549, -28.014, 8.03)","(356.458, 636.022, -27.0, -0.909)","(319.704, 637.343, -37.274, 4.326)",
22,"(546.908, 484.261, 26.329, -12.988)","(586.147, 486.073, 47.9, 7.291)","(627.662, 487.394, 40.497, -2.349)","(664.34, 487.641, 47.672, -4.911)","(698.71, 492.427, 40.449, 15.243)","(728.732, 497.158, 23.721, 0.399)","(754.118, 504.075, 16.846, -6.855)","(782.429, 516.242, 38.405, 19.244)","(799.38, 534.713, 13.002, 26.246)","(813.173, 558.865, -2.741, 19.087)","(814.833, 584.023, -15.662, 35.449)","(815.587, 631.061, 16.922, 46.603)","(811.149, 664.612, -15.99, 16.921)","(792.254, 684.221, -22.755, 7.803)","(760.063, 691.998, -52.363, 5.274)","(721.388, 690.447, -35.392, -7.811)","(683.966, 690.271, -52.867, -6.018)","(644.291, 689.222, -31.567, 11.646)","(602.415, 687.367, -35.493, -13.686)","(558.337, 686.399, -34.002, 5.771)","(516.257, 681.922, -40.372, 9.623)","(473.355, 680.922, -29.733, -12.729)","(429.005, 677.907, -56.663, 0.909)","(387.553, 675.983, -45.645, 12.379)","(347.959, 673.455, -28.05, 0.621)","(308.865, 669.86, -37.52, -6.673)","(267.857, 667.757, -52.924, 5.853)","(230.041, 667.348, -33.942, -13.936)","(192.788, 666.345, -33.401, -5.308)","(155.594, 665.798, -33.002, -7.697)","(127.602, 638.784, -36.637, -51.854)","(112.554, 604.146, 2.261, -25.838)","(100.731, 564.312, -23.54, -32.734)","(87.961, 527.792, -15.06, -23.126)","(76.807, 490.426, -22.055, -27.572)","(67.346, 461.764, -17.896, -7.583)",
23,"(322.344, 473.939, 45.968, -18.085)","(366.619, 469.401, 43.073, -8.324)","(408.459, 471.506, 53.506, 13.912)","(449.135, 472.164, 27.722, 12.242)","(489.993, 473.942, 50.664, -5.155)","(529.134, 474.749, 40.487, -15.222)","(567.409, 476.179, 49.69, 3.606)","(602.65, 476.127, 27.309, 17.29)","(637.936, 479.992, 23.092, 2.088)","(673.315, 483.723, 46.239, 5.752)","(704.609, 488.35, 14.118, 4.533)","(730.021, 492.698, 33.715, 20.972)","(756.984, 500.588, 39.767, 5.146)","(779.514, 513.459, 7.561, 28.919)","(797.954, 529.375, 28.072, 13.195)","(812.761, 550.53, 23.467, 40.875)","(817.679, 572.395, -20.573, 3.367)","(808.623, 603.004, -17.716, 40.314)","(810.533, 639.037, -13.778, 25.962)","(798.84, 664.282, -10.941, 29.261)","(772.181, 684.361, -33.318, 6.958)","(738.041, 688.623, -39.876, 16.213)","(702.825, 688.832, -52.245, -0.981)","(669.836, 687.751, -21.377, -4.688)","(632.872, 685.389, -28.375, -2.412)","(597.944, 685.828, -43.835, -1.274)","(560.815, 685.082, -53.755, 3.798)","(521.407, 683.327, -48.198, 14.068)","(487.531, 683.567, -19.014, 0.108)","(453.804, 684.832, -46.271, 7.156)","(418.866, 684.393, -35.738, 12.498)","(380.753, 681.829, -26.761, -15.095)","(341.751, 682.184, -26.807, 4.494)","(306.39, 680.682, -19.398, 9.388)","(270.442, 680.442, -41.768, -5.694)","(237.399, 680.151, -45.774, -19.242)",
24,"(638.058, 189.219, 51.378, -23.073)","(677.437, 176.15, 31.866, -18.854)","(713.266, 167.552, 30.933, -3.887)","(740.855, 168.41, 25.985, 14.356)","(764.971, 173.503, 22.338, -11.994)","(771.074, 167.482, -2.6, -16.461)","(772.858, 154.963, -6.048, -6.981)","(769.599, 156.998, -5.321, 16.875)","(769.937, 157.689, -13.273, -1.763)","(780.065, 164.353, 6.354, -15.938)","(789.818, 170.153, 18.62, 21.332)","(799.857, 176.922, -12.258, -13.236)","(800.21, 149.737, 2.573, -36.932)","(807.034, 104.267, 5.073, -44.037)","(783.454, 87.631, -27.134, -14.05)","(748.654, 83.888, -30.764, -27.051)","(703.522, 83.552, -28.067, 18.463)","(671.645, 94.727, -19.279, 14.385)","(638.608, 87.17, -59.315, -8.496)","(597.543, 83.517, -62.152, 0.469)","(547.388, 93.427, -59.572, 11.424)","(503.154, 92.768, -39.72, 23.964)","(466.293, 101.44, -21.154, 23.942)","(423.878, 106.24, -35.892, 15.268)","(391.211, 105.107, -47.708, -7.33)","(349.653, 100.754, -56.666, -4.679)","(309.508, 97.262, -34.601, -8.751)","(272.625, 95.979, -30.013, 2.912)","(232.393, 94.571, -54.054, -21.671)","(204.481, 93.466, -21.102, 0.976)","(173.607, 98.396, -35.183, 5.535)","(142.254, 90.318, -24.23, 35.138)","(125.717, 138.439, -11.564, 46.602)","(120.524, 179.3, -17.653, 44.365)","(115.826, 222.175, -9.957, 38.573)","(112.901, 262.456, -4.061, 26.362)",
25,"(268.973, 515.507, 29.285, 12.489)","(309.359, 515.754, 48.954, -6.082)","(346.294, 515.548, 48.017, -15.525)","(382.866, 517.325, 39.321, 2.932)","(417.846, 516.939, 51.222, -13.293)","(453.71, 517.281, 48.754, 3.245)","(492.519, 516.973, 25.573, -6.463)","(530.864, 517.888, 31.434, 9.081)","(570.481, 519.836, 24.866, 8.089)","(611.558, 524.687, 54.298, 16.525)","(649.033, 525.663, 23.44, -10.963)","(684.482, 525.823, 11.719, -1.091)","(714.759, 527.485, 18.335, -0.011)","(740.464, 532.955, 29.496, -20.708)","(770.987, 537.922, 32.834, -8.991)","(777.498, 563.012, 8.422, 48.039)","(779.27, 602.293, -5.947, 30.005)","(780.786, 634.512, -3.843, 20.754)","(773.301, 654.339, -44.489, 12.787)","(739.494, 651.637, -39.411, -13.684)","(720.652, 653.978, -21.388, 8.132)","(688.679, 667.971, -47.864, 7.159)","(652.423, 670.084, -28.236, -4.155)","(618.367, 674.582, -38.226, 20.806)","(577.883, 677.765, -43.425, -5.223)","(540.826, 677.51, -27.167, 4.352)","(504.672, 679.199, -38.572, -9.786)","(462.767, 681.303, -47.784, -5.263)","(423.705, 679.067, -41.173, -15.121)","(387.451, 679.658, -20.281, -13.156)","(350.9, 679.904, -21.123, 8.212)","(314.241, 678.172, -25.521, 2.166)","(276.309, 678.258, -43.093, 5.261)","(238.906, 677.51, -42.694, 0.094)","(202.491, 677.372, -30.961, 4.592)","(171.248, 677.959, -15.199, -9.589)",
26,"(680.085, 345.619, 26.901, -46.99)","(712.303, 307.919, 15.585, -31.131)","(737.893, 279.985, 13.996, -12.357)","(764.226, 253.695, 25.21, -47.141)","(784.066, 227.356, 20.655, -23.515)","(802.792, 188.397, 30.234, -37.517)","(822.999, 149.192, 17.95, -46.903)","(823.555, 136.026, -17.429, -31.853)","(809.872, 94.873, -19.319, -47.922)","(787.511, 63.143, -43.721, -28.413)","(746.798, 57.658, -51.637, 9.89)","(703.909, 57.704, -54.898, 17.021)","(658.366, 59.766, -37.47, 5.432)","(613.479, 60.624, -45.343, -10.085)","(575.029, 60.692, -22.787, 2.935)","(536.548, 61.724, -28.997, 7.477)","(495.302, 61.891, -46.887, -6.913)","(455.233, 60.856, -57.008, 5.958)","(415.178, 60.947, -43.365, -0.699)","(374.357, 61.212, -33.839, 3.458)","(335.279, 62.554, -56.799, -1.338)","(294.758, 64.339, -43.933, 4.572)","(257.514, 64.986, -21.144, 5.576)","(220.951, 68.46, -23.278, 16.891)","(184.613, 64.574, -26.421, 1.39)","(141.609, 71.951, -29.053, 14.979)","(102.33, 101.43, -37.978, 47.528)","(77.866, 134.523, -4.432, 23.512)","(66.095, 176.146, -15.322, 41.978)","(63.158, 218.57, -3.853, 58.219)","(64.022, 261.348, 7.336, 54.071)","(62.357, 297.826, -5.893, 28.131)","(61.815, 324.732, -1.676, 28.985)","(57.419, 358.15, -27.354, 58.89)","(None, None, None, None)","(None, None, None, None)",
27,"(558.726, 254.288, 58.682, -19.605)","(599.859, 238.414, 52.627, -33.164)","(637.292, 225.685, 40.814, 6.573)","(671.989, 214.292, 26.782, -28.41)","(707.205, 203.107, 41.883, -3.069)","(740.305, 196.723, 36.599, 0.875)","(762.893, 195.854, 9.336, 1.716)","(783.468, 167.371, 32.387, -49.331)","(782.646, 120.671, -16.008, -26.242)","(769.775, 92.272, -60.405, -0.505)","(719.165, 97.832, -28.368, 2.491)","(683.646, 110.523, -52.901, -1.2)","(648.977, 113.913, -33.131, -4.981)","(646.1, 113.956, -38.427, 0.385)","(625.036, 113.964, -36.282, 10.175)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(622.719, 113.998, -44.649, -0.104)","(616.825, 113.972, -74.105, 0.237)","(595.589, 113.959, -53.838, 0.559)","(584.375, 113.989, -69.626, 0.16)","(581.529, 113.99, -42.518, 0.32)","(581.529, 113.99, -42.518, 0.32)",
