,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
10,"(662.609, 376.337, 30.782, -35.945)","(685.517, 342.473, 29.809, -46.999)","(710.996, 314.252, 14.441, -16.737)","(737.196, 290.065, 38.78, -10.907)","(760.271, 271.378, 31.618, -17.625)","(775.937, 254.283, 24.569, -28.948)","(788.047, 230.96, -0.455, 1.915)","(795.672, 211.377, 4.085, -32.612)","(807.804, 163.819, -10.184, -17.13)","(794.28, 117.093, 18.439, -28.931)","(797.548, 90.047, -19.795, -33.053)","(783.514, 59.466, -6.726, -12.06)","(739.126, 48.084, -43.717, -11.538)","(684.779, 53.971, -55.637, -2.038)","(634.405, 58.284, -35.785, 0.516)","(589.571, 57.655, -56.633, -10.168)","(545.076, 58.094, -58.404, -1.339)","(501.602, 56.431, -46.995, -13.082)","(457.107, 54.548, -31.494, -10.34)","(412.136, 56.177, -34.927, -11.36)","(372.137, 59.005, -17.437, 18.305)","(334.426, 60.576, -25.326, 5.66)","(295.974, 60.419, -37.507, 6.994)","(256.015, 60.799, -40.65, 14.04)","(220.03, 67.236, -44.371, 2.508)","(185.291, 65.157, -11.358, 16.151)","(154.181, 68.778, -29.496, -9.673)","(118.986, 92.824, -55.065, 39.275)","(89.901, 129.812, -18.585, 48.61)","(76.144, 161.117, -6.8, 34.157)","(66.797, 198.21, -16.286, 37.902)","(63.654, 234.816, -8.061, 47.972)","(63.504, 265.669, 18.955, 34.276)","(60.895, 302.94, -13.324, 32.571)","(59.614, 332.806, -17.269, 29.866)","(42.288, 360.317, -45.016, 1.477)","(None, None, None, None)"
11,"(515.01, 255.781, 16.631, -2.028)","(544.939, 245.742, 43.738, -10.63)","(578.581, 238.202, 46.679, -5.108)","(616.489, 232.567, 44.732, 4.401)","(649.986, 222.018, 52.702, 0.709)","(684.989, 208.486, 16.776, -7.89)","(710.29, 196.479, 2.401, -1.99)","(734.461, 193.468, 18.005, 4.17)","(758.55, 190.008, -23.01, -6.102)","(766.872, 174.271, -15.157, -22.591)","(767.791, 157.962, 12.389, -19.001)","(761.785, 158.015, -4.402, 1.965)","(760.944, 164.404, 8.349, 8.903)","(761.33, 159.217, -7.655, 20.814)","(761.976, 158.283, 27.053, -25.611)","(762.923, 155.514, 13.015, 10.003)","(760.838, 154.187, 9.083, -19.152)","(756.623, 152.225, -9.435, 0.374)","(756.023, 151.571, -1.118, 2.197)","(756.048, 153.407, -11.978, 11.495)","(756.165, 155.301, -5.336, 30.412)","(760.865, 170.28, -15.597, 5.377)","(768.232, 182.167, 12.004, 15.212)","(775.293, 162.341, -15.286, -27.811)","(770.523, 137.548, 0.775, 9.974)","(770.213, 120.189, 9.216, -27.936)","(769.859, 89.969, 0.261, -19.821)","(742.194, 82.114, -24.698, 14.013)","(713.162, 85.017, -31.093, -20.312)","(680.116, 77.449, -38.945, -7.387)","(642.421, 78.888, -34.017, 3.611)","(608.954, 78.644, -35.101, -5.989)","(574.477, 83.577, -36.147, 14.36)","(540.378, 94.138, -43.26, 16.442)","(507.074, 97.18, -37.732, 7.55)","(469.582, 97.252, -34.351, -8.415)","(435.002, 98.323, -41.42, -4.535)"
12,"(395.267, 233.426, 43.851, -14.916)","(446.746, 216.835, 33.566, -33.172)","(489.617, 206.769, 46.206, -7.485)","(529.888, 200.761, 30.992, -21.625)","(565.284, 197.276, 37.116, 10.876)","(599.597, 200.166, 25.294, -5.71)","(635.419, 193.69, 40.929, -18.596)","(670.739, 191.143, 27.684, -8.252)","(708.265, 189.028, 21.196, -3.604)","(732.016, 188.334, -3.39, 13.122)","(752.598, 190.74, 31.755, 9.554)","(770.057, 190.773, 38.201, -36.082)","(780.089, 158.55, 2.926, -21.291)","(784.622, 119.421, -13.249, -18.398)","(764.85, 88.452, -47.556, -18.147)","(707.937, 89.891, -63.756, 25.769)","(676.892, 110.992, -21.435, 13.957)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(671.771, 113.989, -17.476, 0.992)","(670.547, 113.995, -73.424, 0.352)","(659.315, 113.972, -43.997, 4.054)","(656.96, 113.924, -33.624, -2.325)","(656.246, 113.976, -42.837, 3.074)","(651.576, 113.954, -10.539, -2.179)","(643.016, 113.844, -10.659, -0.32)","(634.103, 113.933, -18.461, -0.75)","(622.922, 113.973, -14.711, 3.423)"
13,"(338.75, 367.197, 33.325, -19.826)","(367.405, 359.552, 17.488, -7.705)","(399.963, 350.843, 28.828, -2.002)","(436.444, 338.61, 12.411, -26.973)","(468.486, 326.012, 21.27, -0.069)","(502.67, 315.411, 47.072, -24.425)","(534.69, 307.397, 41.097, -1.67)","(564.376, 297.083, 21.856, -21.365)","(594.783, 286.434, 30.594, -13.244)","(625.462, 278.236, 13.694, 3.424)","(653.431, 268.882, 34.164, 6.504)","(677.74, 262.006, 25.205, -16.682)","(701.815, 251.474, 25.263, -5.366)","(727.065, 242.095, 4.095, 1.885)","(749.959, 230.626, 14.858, -8.117)","(770.103, 221.25, 14.284, -8.247)","(785.13, 210.367, 0.197, -24.169)","(790.379, 179.411, 4.834, -33.568)","(788.245, 144.982, 1.518, -23.441)","(796.317, 114.463, 8.941, -45.647)","(778.569, 88.825, -42.622, -11.513)","(739.587, 76.815, -34.774, 7.304)","(710.408, 85.356, -22.947, -3.33)","(679.82, 83.577, -76.102, -9.048)","(640.684, 90.73, -29.75, 9.526)","(602.1, 86.389, -29.369, 1.806)","(559.924, 92.816, -38.694, 22.425)","(516.074, 97.905, -34.99, -4.254)","(472.715, 99.753, -33.335, 12.159)","(429.383, 99.944, -47.389, -2.635)","(388.861, 99.018, -58.569, -2.004)","(352.552, 98.642, -60.34, -3.284)","(316.036, 98.17, -21.962, 9.875)","(284.049, 97.139, -44.324, -6.085)","(251.664, 95.644, -22.633, -8.533)","(224.115, 94.192, -35.751, -22.117)","(189.964, 94.297, -20.961, -10.44)"
14,"(328.249, 291.282, 46.799, -20.947)","(366.363, 284.125, 28.373, 1.549)","(403.671, 274.611, 15.771, -15.73)","(438.605, 264.09, 40.08, -21.701)","(468.265, 258.123, 36.201, -3.763)","(496.29, 254.051, 48.69, -8.27)","(526.573, 247.347, 11.774, 3.181)","(554.524, 240.785, 37.027, -22.746)","(585.947, 235.978, 17.937, -0.357)","(617.216, 230.422, 48.313, -6.726)","(647.219, 224.073, 29.437, -10.685)","(674.201, 221.241, 26.242, -4.025)","(699.037, 215.889, 19.038, 15.629)","(722.523, 212.027, 15.301, 4.087)","(746.068, 211.828, 43.893, 7.442)","(759.087, 210.098, 12.477, -6.808)","(771.941, 199.212, 29.65, -64.817)","(781.085, 158.436, 1.338, -20.981)","(772.012, 118.09, 7.749, -24.57)","(773.932, 91.811, 2.519, -27.839)","(732.531, 87.797, -38.612, -6.967)","(696.929, 90.339, -31.164, -18.452)","(659.517, 80.06, -19.961, 3.997)","(621.6, 82.549, -34.371, -2.064)","(579.387, 85.548, -49.479, 10.543)","(542.197, 96.766, -47.679, 3.832)","(502.862, 101.354, -37.904, 4.637)","(461.642, 102.219, -35.467, 3.081)","(419.853, 103.956, -49.592, 8.53)","(376.921, 104.266, -24.415, -1.966)","(335.977, 104.145, -49.062, 4.339)","(299.856, 104.072, -43.981, 1.191)","(265.111, 105.367, -25.434, 12.8)","(233.358, 101.082, -39.839, -17.736)","(206.598, 96.296, -7.034, -3.279)","(190.029, 98.917, -44.889, -1.329)","(165.401, 95.538, -13.692, -36.025)"
15,"(725.774, 309.768, 31.658, -28.652)","(747.191, 281.738, 30.84, -19.1)","(767.9, 255.149, 14.694, -19.618)","(787.308, 229.226, 31.331, -8.01)","(796.193, 208.476, 6.504, -7.804)","(804.52, 163.798, 13.736, -65.995)","(810.737, 123.97, -21.829, -23.972)","(800.574, 82.205, -14.875, -34.571)","(772.77, 63.231, -35.843, -27.427)","(722.204, 61.597, -59.318, 15.378)","(674.081, 64.232, -50.049, -7.867)","(631.187, 66.442, -41.518, 12.743)","(589.499, 66.617, -27.603, -12.062)","(549.315, 64.871, -40.598, 13.728)","(510.795, 64.488, -40.191, 12.803)","(469.567, 65.847, -30.304, -4.41)","(430.962, 67.786, -50.716, -2.108)","(389.227, 67.821, -45.799, 5.284)","(347.634, 68.845, -32.756, 10.064)","(305.152, 68.259, -41.23, -11.459)","(263.573, 68.192, -28.938, -0.959)","(224.844, 72.804, -45.921, 20.864)","(187.471, 73.371, -32.479, -10.344)","(144.282, 74.905, -38.754, 40.763)","(111.71, 110.611, -25.292, 44.117)","(91.17, 148.707, -4.751, 49.464)","(75.589, 185.776, 0.47, 25.758)","(69.566, 223.95, 5.506, 33.869)","(65.982, 260.877, -12.196, 56.615)","(64.161, 296.708, 9.226, 25.695)","(63.431, 328.521, -8.734, 23.319)","(59.907, 359.044, -60.244, 28.561)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
16,"(611.595, 414.161, 29.57, -27.177)","(645.68, 393.967, 21.031, -13.892)","(674.37, 371.276, 21.816, -36.002)","(698.415, 348.453, 24.705, -11.443)","(721.286, 326.16, 14.1, -33.641)","(741.609, 305.691, 21.2, -7.887)","(765.479, 287.396, 26.093, -31.996)","(783.684, 263.827, -0.776, -19.035)","(795.614, 239.667, -3.516, -19.367)","(802.339, 215.064, 3.402, -18.354)","(808.337, 195.528, 2.821, -33.256)","(815.766, 158.158, 1.947, -43.201)","(823.979, 144.476, 5.171, -30.012)","(823.978, 135.223, 3.423, -21.063)","(816.285, 119.115, -37.769, -35.874)","(813.885, 85.765, 13.664, -5.897)","(812.31, 71.93, 0.612, -15.704)","(805.009, 67.158, 12.251, -3.933)","(799.974, 65.032, -14.71, 7.304)","(763.467, 53.073, -21.704, -0.922)","(723.937, 52.25, -62.074, 18.959)","(683.164, 56.485, -42.829, 18.815)","(641.775, 56.042, -59.471, 0.767)","(602.788, 56.969, -30.089, -11.431)","(557.541, 56.5, -41.02, -11.33)","(515.23, 59.236, -27.867, -12.218)","(475.454, 60.312, -58.018, 14.069)","(434.244, 59.505, -33.602, -2.924)","(392.6, 58.929, -37.932, 1.618)","(350.385, 59.89, -44.642, 8.779)","(310.592, 58.668, -43.921, -3.085)","(276.74, 58.744, -47.813, -6.98)","(241.867, 62.062, -29.812, 12.015)","(203.461, 63.884, -41.111, -16.689)","(170.335, 62.652, -53.883, 3.045)","(128.019, 77.515, -41.001, 26.464)","(100.682, 110.27, -13.23, 35.537)"
17,"(299.239, 329.191, 35.562, 20.318)","(323.664, 327.099, 33.535, -4.708)","(355.167, 316.738, 21.379, 1.383)","(386.637, 307.339, 46.029, -20.914)","(414.152, 299.697, 16.982, -19.857)","(445.135, 291.776, 26.741, -13.999)","(478.245, 284.042, 40.317, -0.332)","(511.81, 277.158, 45.177, -21.829)","(545.616, 268.627, 25.885, 5.744)","(581.749, 259.778, 28.57, -24.946)","(615.578, 246.795, 56.596, -10.026)","(640.928, 240.34, 13.552, -15.278)","(666.964, 235.533, 18.469, -5.058)","(693.551, 233.196, 33.11, 5.428)","(716.63, 230.457, 6.402, 7.138)","(737.612, 226.926, -3.456, -41.401)","(757.392, 225.076, 21.11, -4.661)","(775.927, 217.713, 4.152, -4.315)","(795.161, 183.373, 21.528, -5.733)","(796.727, 159.191, -16.282, -42.67)","(795.362, 124.267, -4.467, -21.434)","(797.334, 94.611, -32.373, -25.18)","(774.84, 79.998, -34.578, -17.949)","(725.365, 66.749, -39.742, 6.025)","(690.198, 67.556, -40.553, 3.106)","(649.184, 70.863, -32.688, -4.409)","(607.975, 68.504, -54.643, 2.175)","(559.777, 69.432, -56.304, 3.531)","(512.549, 69.871, -41.772, 10.172)","(472.192, 69.375, -40.974, -7.199)","(432.444, 69.331, -22.012, -12.853)","(394.216, 65.282, -37.766, 8.09)","(355.765, 64.988, -36.572, 0.137)","(322.522, 62.001, -59.331, 4.438)","(288.751, 62.735, -16.53, 5.037)","(256.238, 63.026, -40.563, -9.599)","(224.765, 66.19, -40.693, 18.549)"
18,"(369.02, 287.45, 67.134, -24.812)","(420.063, 275.992, 61.435, -4.78)","(463.724, 260.943, 21.808, 3.17)","(505.772, 249.88, 52.983, 2.433)","(543.96, 242.584, 55.192, 3.301)","(581.166, 233.626, 24.686, -13.447)","(619.207, 220.908, 40.29, -26.653)","(651.085, 209.661, -2.194, -8.703)","(672.404, 203.079, 25.729, -14.261)","(695.488, 197.592, 7.177, -1.762)","(719.847, 194.342, 44.008, -0.664)","(741.232, 193.938, 1.828, 0.025)","(770.534, 199.102, 9.266, 3.551)","(785.057, 174.743, 13.82, -11.806)","(789.755, 137.778, -2.132, -41.411)","(793.72, 113.423, 32.726, -51.057)","(790.039, 82.92, -23.743, -27.302)","(755.344, 65.113, -30.099, -1.959)","(717.985, 57.066, -39.454, 13.654)","(677.772, 57.271, -47.433, -11.162)","(639.437, 57.493, -27.332, -6.626)","(597.931, 58.03, -47.017, -14.894)","(550.058, 56.408, -57.146, -2.763)","(509.598, 60.036, -28.636, -10.828)","(468.068, 59.851, -43.97, 1.847)","(432.87, 61.185, -43.742, -0.884)","(394.109, 60.221, -35.009, -7.472)","(356.739, 60.809, -27.87, -6.894)","(314.766, 64.217, -52.28, -7.672)","(276.234, 64.017, -48.002, -2.714)","(239.522, 65.701, -22.551, 14.579)","(203.932, 66.72, -34.896, -6.711)","(160.697, 66.185, -40.479, -8.835)","(124.27, 81.704, -18.486, 41.127)","(99.823, 118.392, -1.685, 46.631)","(86.67, 154.399, -0.362, 27.193)","(79.264, 190.883, 4.395, 28.738)"
19,"(491.291, 529.445, 59.206, -20.398)","(531.569, 529.334, 31.357, 9.708)","(570.182, 530.322, 38.794, 9.519)","(611.212, 531.911, 29.585, 14.578)","(649.432, 535.458, 44.992, 6.187)","(684.319, 541.734, 32.602, 13.63)","(719.174, 545.474, 36.903, -3.33)","(747.282, 542.516, 30.329, 7.188)","(773.088, 550.738, 4.995, 22.06)","(798.041, 581.31, 16.011, 61.411)","(800.043, 630.88, 19.114, 45.775)","(798.088, 660.993, -5.914, 15.427)","(783.091, 683.07, -10.12, 5.869)","(741.678, 689.313, -34.329, -5.556)","(703.235, 687.843, -35.846, -1.811)","(664.158, 692.473, -38.321, 16.217)","(622.129, 690.602, -59.201, -9.03)","(583.422, 690.777, -41.91, -6.041)","(540.353, 686.529, -55.804, -5.492)","(496.083, 681.488, -25.935, 12.495)","(453.688, 678.164, -52.806, 5.486)","(413.056, 678.049, -43.256, -8.763)","(372.516, 678.69, -24.025, 11.922)","(330.161, 681.614, -52.557, 16.452)","(289.88, 681.09, -35.131, 12.479)","(249.916, 681.188, -35.996, -10.734)","(209.512, 679.015, -47.783, 6.505)","(165.909, 673.98, -47.229, -16.616)","(128.494, 645.956, -24.707, -31.684)","(108.837, 605.825, -0.368, -37.069)","(95.27, 564.705, -29.472, -39.904)","(82.355, 526.858, -25.134, -35.464)","(69.367, 489.091, -20.335, -30.9)","(57.564, 454.912, -9.042, -27.81)","(50.839, 433.759, -9.799, -8.715)","(54.178, 422.335, 13.446, -3.977)","(55.068, 395.471, 8.302, -34.271)"
20,"(243.266, 491.079, 31.927, -4.675)","(271.059, 496.711, 44.247, 18.59)","(300.748, 502.618, 18.212, 6.529)","(331.547, 505.045, 33.849, 8.144)","(363.15, 506.694, 37.617, -7.722)","(396.504, 509.449, 34.324, 11.286)","(428.448, 512.505, 18.366, 3.629)","(463.122, 517.087, 17.894, 8.871)","(496.609, 520.876, 29.158, -13.732)","(529.838, 525.726, 40.064, 3.122)","(563.896, 528.709, 32.396, -6.23)","(596.475, 533.992, 23.212, -10.984)","(625.61, 536.107, 18.977, -7.443)","(656.164, 539.056, 30.231, 3.988)","(684.101, 540.91, 27.958, 3.762)","(707.079, 541.587, 28.564, 9.776)","(729.667, 541.367, 15.06, -16.528)","(749.566, 541.281, 10.847, 7.842)","(772.615, 543.272, 7.613, 6.943)","(771.467, 567.102, -3.927, 8.055)","(774.955, 590.078, -4.361, 21.369)","(782.384, 613.681, 9.378, 38.669)","(793.883, 639.787, 3.559, 30.317)","(776.957, 652.079, -27.95, 11.797)","(748.845, 650.287, -35.36, -17.198)","(725.887, 651.382, -35.311, -7.009)","(705.92, 655.564, -6.697, 8.787)","(680.201, 661.287, -32.616, -3.946)","(653.684, 668.515, -26.423, 14.294)","(622.376, 675.524, -28.502, 20.962)","(584.34, 679.686, -24.881, 8.099)","(545.098, 676.822, -41.908, -6.856)","(506.701, 676.441, -52.414, 1.088)","(467.531, 675.555, -30.614, -5.548)","(432.984, 673.688, -33.525, 11.55)","(396.176, 673.343, -27.28, 1.22)","(361.2, 672.818, -48.306, 14.53)"
21,"(582.351, 321.609, 47.854, -11.075)","(619.777, 302.259, 20.616, -17.646)","(656.836, 281.748, 41.337, -30.185)","(691.559, 262.611, 39.779, -9.666)","(720.565, 244.649, 29.341, -8.293)","(750.886, 227.471, 36.055, -5.417)","(776.522, 211.926, 18.045, -40.232)","(794.482, 173.472, 32.121, -45.294)","(794.003, 126.498, -10.139, -37.185)","(799.773, 91.988, 4.062, -4.697)","(776.765, 66.103, -44.98, -10.776)","(731.659, 57.846, -34.829, -0.783)","(683.301, 69.316, -56.563, -3.913)","(643.938, 77.603, -31.409, -2.735)","(604.447, 83.207, -45.357, 18.641)","(563.155, 82.253, -46.884, 3.984)","(511.771, 77.502, -63.395, -2.594)","(462.08, 75.99, -47.394, -15.67)","(416.307, 74.661, -53.833, 7.073)","(369.331, 71.604, -61.516, 2.595)","(329.558, 68.316, -26.946, -1.545)","(287.745, 66.707, -38.178, 9.075)","(250.044, 68.191, -26.139, 9.889)","(210.952, 71.583, -32.096, -10.226)","(172.275, 70.293, -44.112, 5.736)","(132.33, 81.775, -18.818, 23.951)","(101.867, 112.459, -32.023, 34.204)","(79.926, 144.492, -1.073, 48.362)","(68.847, 182.151, -8.754, 52.156)","(65.893, 221.175, -1.542, 45.205)","(65.816, 259.154, -15.713, 31.147)","(63.301, 294.612, 0.208, 20.832)","(61.577, 328.293, 14.329, 10.228)","(58.996, 354.805, -18.762, 30.716)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
22,"(275.281, 239.606, 16.167, -5.287)","(303.203, 227.551, 38.952, -10.269)","(333.765, 221.424, 25.891, -2.441)","(368.411, 215.541, 16.816, -11.373)","(399.506, 215.479, 21.82, -10.893)","(432.195, 213.659, 16.554, -12.308)","(467.182, 210.795, 48.192, -0.767)","(499.182, 204.98, 20.622, -10.575)","(535.111, 201.633, 40.942, -9.116)","(569.359, 204.186, 40.253, -6.822)","(606.364, 204.186, 21.743, 19.395)","(637.152, 200.462, 14.927, -15.232)","(664.486, 202.242, 38.068, 13.147)","(690.192, 197.124, 26.227, 5.612)","(715.21, 196.757, 21.583, 8.974)","(731.256, 195.297, 17.213, 14.46)","(752.015, 198.444, 37.418, 1.271)","(775.918, 190.436, 45.769, -31.849)","(775.289, 157.451, 3.32, -50.658)","(774.94, 118.073, 22.089, -34.964)","(762.41, 84.072, -36.926, -11.142)","(715.198, 90.568, -42.284, 5.436)","(689.281, 88.231, -49.81, -26.204)","(648.449, 85.709, -39.589, 14.089)","(611.436, 84.275, -30.126, 16.041)","(571.501, 84.05, -44.566, 2.645)","(529.043, 93.021, -36.701, 19.221)","(486.714, 90.955, -58.571, -4.357)","(443.371, 87.935, -41.163, 0.922)","(398.936, 84.651, -34.547, -12.778)","(360.695, 82.328, -32.577, -11.186)","(322.871, 83.804, -25.961, 4.944)","(285.746, 83.307, -21.761, -12.192)","(246.967, 83.106, -52.014, -11.009)","(208.027, 79.262, -27.872, -20.778)","(163.577, 76.007, -56.623, 7.086)","(128.916, 93.924, -16.176, 38.044)"
23,"(459.161, 429.713, 28.416, 4.007)","(496.265, 418.172, 42.875, 1.114)","(536.952, 408.671, 27.493, 2.998)","(571.949, 403.77, 19.655, 4.14)","(599.771, 394.783, 31.374, -7.59)","(630.968, 378.554, 21.017, -19.95)","(660.712, 361.652, 18.732, -4.738)","(689.539, 342.854, 15.153, -31.308)","(712.576, 325.294, 23.123, -25.54)","(733.196, 314.047, 33.274, -8.11)","(750.483, 302.801, 5.472, -13.869)","(767.482, 291.95, 31.464, -0.72)","(784.069, 279.034, 9.877, -15.515)","(798.585, 264.986, 7.548, 7.654)","(811.465, 251.745, 7.254, -3.546)","(818.134, 239.429, -8.413, -25.012)","(820.435, 230.264, -11.724, -15.607)","(816.868, 223.093, 2.616, -5.128)","(810.022, 215.933, 1.044, -12.956)","(808.529, 201.513, -0.043, -39.05)","(809.688, 173.557, 28.176, -0.286)","(810.632, 158.397, -27.297, -30.732)","(808.118, 117.984, 23.418, -35.62)","(810.244, 89.551, -5.192, -14.202)","(809.969, 80.496, 5.051, 11.133)","(805.391, 69.187, 0.016, -16.455)","(780.733, 55.202, -35.505, -12.107)","(740.277, 53.55, -42.153, 9.192)","(701.314, 53.569, -54.185, -12.655)","(660.259, 56.313, -52.197, -2.065)","(623.56, 57.64, -37.947, 10.675)","(584.653, 56.633, -37.549, 8.326)","(539.647, 60.166, -61.752, 1.413)","(498.665, 62.094, -30.924, 8.836)","(460.103, 63.419, -57.631, 8.523)","(423.107, 62.94, -29.422, -4.88)","(389.057, 62.671, -25.555, -13.488)"
24,"(702.812, 421.656, -4.499, -8.574)","(718.987, 396.865, 23.826, -10.36)","(737.519, 371.759, 24.21, -21.004)","(755.507, 344.925, 32.088, -10.563)","(773.46, 320.012, 1.685, -33.043)","(787.811, 296.978, 30.993, -17.511)","(801.539, 274.746, 16.619, -8.799)","(814.203, 257.824, 17.063, -23.183)","(823.724, 243.594, 16.251, -1.502)","(826.106, 234.501, -10.135, -0.978)","(820.675, 231.923, -14.343, 10.282)","(816.234, 224.124, -4.764, -7.947)","(807.51, 207.69, 28.875, -33.97)","(815.05, 175.834, 16.178, -73.31)","(823.974, 144.51, 18.163, -27.435)","(823.976, 143.875, 0.1, -38.108)","(823.976, 143.875, 0.1, -38.108)","(823.976, 143.875, 0.1, -38.108)","(823.976, 143.875, 0.1, -38.108)","(823.893, 132.954, -5.861, -38.332)","(818.33, 104.516, 12.011, -26.646)","(822.809, 84.211, -3.443, -22.649)","(820.347, 74.211, -4.175, -18.628)","(809.97, 65.362, -9.798, -1.861)","(798.195, 62.095, -24.894, -6.299)","(761.085, 52.031, -60.891, -12.176)","(721.267, 52.705, -60.248, -1.011)","(680.72, 52.387, -49.682, 9.467)","(640.478, 53.712, -49.527, 17.337)","(604.866, 54.354, -32.15, -2.867)","(567.419, 55.56, -35.278, 14.219)","(528.094, 55.997, -37.614, -4.074)","(490.14, 58.018, -20.283, -12.853)","(455.714, 58.844, -22.791, -6.055)","(419.273, 60.301, -42.183, 1.08)","(384.357, 62.599, -40.891, 12.183)","(350.577, 63.529, -21.084, -15.537)"
25,"(359.724, 484.622, 33.871, -0.174)","(386.367, 482.569, 14.138, 16.017)","(419.364, 482.85, 29.514, -6.616)","(452.183, 481.079, 36.093, -17.162)","(485.576, 476.959, 21.671, -17.643)","(519.863, 474.879, 39.183, 1.374)","(556.754, 476.47, 46.268, 7.146)","(590.42, 477.902, 48.615, 5.169)","(622.49, 478.258, 22.686, -1.354)","(656.48, 482.716, 42.048, 20.179)","(686.194, 486.911, 44.407, 12.073)","(713.573, 492.809, 22.767, 2.351)","(741.083, 499.823, 28.232, -1.733)","(764.112, 508.377, 30.848, 14.886)","(787.296, 522.262, 31.27, 17.935)","(800.943, 540.308, 25.476, 20.067)","(813.073, 567.331, 15.338, 22.229)","(805.762, 593.342, -6.733, 26.694)","(806.756, 629.57, 15.777, 23.368)","(808.372, 660.636, -0.205, 10.223)","(786.084, 673.881, -45.764, 12.44)","(747.667, 680.109, -39.704, -6.584)","(710.712, 683.185, -46.176, 12.917)","(671.482, 685.097, -25.62, -3.001)","(634.606, 683.993, -32.799, -16.423)","(595.199, 683.783, -55.54, -10.181)","(556.183, 682.918, -51.906, 16.556)","(518.61, 681.699, -23.996, 1.878)","(478.946, 681.855, -47.804, -10.344)","(439.338, 681.808, -49.237, -12.385)","(397.458, 680.171, -47.447, 18.277)","(359.881, 681.07, -44.003, 12.846)","(326.865, 682.38, -18.243, 10.834)","(292.957, 680.762, -25.575, 11.661)","(259.184, 680.436, -22.622, -17.304)","(226.092, 681.079, -33.262, 5.977)","(188.996, 683.112, -33.33, -5.084)"
26,"(506.986, 457.788, 30.704, 3.101)","(545.787, 462.018, 50.815, 8.487)","(587.059, 467.304, 49.924, 17.587)","(628.854, 470.5, 57.204, -12.538)","(670.903, 474.954, 50.225, 7.052)","(707.675, 481.417, 36.227, -1.94)","(741.704, 492.164, 16.893, 6.515)","(770.569, 507.89, 29.44, 9.316)","(795.628, 526.209, 13.845, 6.797)","(813.356, 547.155, 3.821, 23.394)","(822.685, 573.668, -2.387, 28.325)","(813.782, 607.752, 0.913, 36.363)","(814.767, 645.238, 8.56, 34.515)","(806.626, 672.625, -8.609, 6.661)","(779.42, 691.74, -24.023, 23.571)","(741.696, 693.798, -30.36, 13.708)","(704.086, 692.295, -31.87, -6.071)","(667.381, 691.45, -55.665, -11.975)","(622.113, 689.618, -53.563, 3.023)","(581.269, 686.435, -37.322, -7.988)","(540.747, 684.083, -28.236, 3.021)","(498.311, 679.609, -27.498, 5.864)","(457.984, 677.751, -55.348, 5.155)","(417.071, 676.966, -57.964, 10.277)","(376.269, 677.613, -32.782, -12.463)","(339.587, 678.412, -32.618, 4.413)","(302.874, 677.112, -32.323, -15.227)","(264.142, 678.718, -40.718, 1.864)","(229.785, 678.292, -24.23, 10.893)","(198.852, 677.998, -19.357, 4.765)","(165.701, 672.322, -29.988, 2.058)","(130.93, 651.296, -36.547, -17.161)","(109.845, 616.362, -13.735, -29.832)","(92.521, 577.113, -25.758, -22.643)","(73.981, 540.932, -24.792, -33.144)","(57.859, 504.94, 0.193, -45.173)","(46.189, 476.696, -8.208, -32.888)"
