,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
10,"(388.84, 366.11, 31.809, -7.495)","(415.513, 352.028, 27.742, -26.403)","(446.3, 340.588, 34.081, -1.134)","(477.751, 338.579, 39.403, 4.647)","(512.283, 332.846, 40.421, -12.808)","(544.076, 326.389, 21.017, -4.457)","(579.717, 318.69, 34.963, -10.424)","(613.146, 309.733, 35.962, -24.71)","(643.188, 301.012, 16.989, -2.548)","(672.768, 292.067, 14.432, -1.522)","(698.839, 284.018, 25.254, 0.166)","(721.969, 278.69, 25.751, -1.087)","(744.088, 273.666, 23.907, -3.734)","(764.02, 265.845, 21.71, -13.341)","(784.218, 255.688, 25.947, 2.993)","(798.536, 242.788, 4.808, -4.715)","(808.029, 231.998, 18.641, -22.575)","(810.299, 223.548, -11.713, 1.478)","(813.513, 211.536, -0.403, -18.365)","(813.698, 197.969, 16.313, -24.449)","(812.317, 166.266, -5.363, -30.932)","(806.974, 131.48, 2.756, -23.677)","(801.883, 99.253, -2.918, -44.096)","(791.629, 82.296, -9.226, -5.298)","(771.545, 62.966, -34.503, -0.783)","(734.254, 60.825, -30.809, -8.66)","(702.252, 62.112, -52.78, 4.809)","(663.573, 60.193, -38.736, 16.791)","(624.874, 60.476, -34.787, -0.59)","(588.03, 61.313, -57.876, -6.016)","(550.962, 62.397, -44.914, 18.486)","(511.409, 65.788, -45.128, 10.675)","(467.473, 66.319, -40.916, -6.108)","(429.167, 64.489, -27.072, 8.553)","(391.455, 65.864, -55.117, 5.554)","(353.465, 65.213, -22.909, -8.418)","(315.003, 65.524, -37.799, 11.14)"
11,"(297.973, 552.169, 25.586, -9.551)","(332.616, 555.358, 34.144, -5.737)","(364.094, 557.167, 48.419, 1.223)","(397.079, 559.369, 23.647, 4.223)","(431.07, 557.793, 33.188, -7.104)","(462.109, 559.84, 17.713, -2.455)","(494.962, 559.323, 21.52, -1.491)","(526.3, 560.185, 26.206, -9.89)","(555.834, 558.202, 15.969, -16.6)","(586.259, 557.878, 43.91, 0.313)","(612.253, 560.609, 26.241, -11.218)","(636.713, 565.705, 35.356, -12.483)","(662.754, 568.164, 16.867, -4.546)","(684.267, 569.247, 15.88, 0.126)","(703.631, 571.755, 2.855, -9.359)","(722.714, 574.167, 7.277, 5.153)","(737.058, 573.658, 27.763, 6.301)","(747.506, 567.304, -2.157, -24.423)","(762.248, 560.372, 30.493, -19.741)","(771.048, 580.629, -0.442, 33.606)","(769.555, 600.676, -9.896, 10.482)","(764.253, 615.504, 0.817, 7.336)","(759.905, 625.304, -16.486, -2.158)","(764.355, 634.626, -3.182, 12.778)","(773.194, 647.008, -3.81, 11.46)","(760.556, 654.963, -58.773, -12.362)","(724.835, 650.295, -28.694, 13.368)","(703.226, 661.745, -47.274, 8.234)","(665.766, 667.585, -41.691, 16.695)","(632.95, 673.166, -47.369, 0.59)","(596.768, 675.73, -42.957, 15.135)","(561.263, 679.525, -28.63, 6.259)","(524.663, 679.708, -44.29, -8.444)","(486.517, 682.069, -48.139, -10.805)","(452.024, 680.598, -31.924, 1.302)","(414.094, 682.048, -34.895, -4.699)","(379.037, 682.088, -49.048, 6.486)"
12,"(607.39, 508.042, 57.441, 0.016)","(646.468, 517.324, 39.457, 17.464)","(676.35, 525.975, 23.378, 1.383)","(705.767, 534.814, 54.479, 10.253)","(737.965, 539.483, 16.226, -5.611)","(767.114, 547.404, 47.761, 10.92)","(780.734, 588.566, -2.309, 63.203)","(772.782, 630.556, -3.587, 22.645)","(770.873, 649.422, 13.237, 45.407)","(743.91, 663.38, -63.356, 8.271)","(696.472, 649.108, -31.212, -31.734)","(661.838, 636.143, -35.477, -19.736)","(656.357, 636.04, -49.313, -2.646)","(656.357, 636.04, -49.313, -2.646)","(656.357, 636.04, -49.313, -2.646)","(656.357, 636.04, -49.313, -2.646)","(656.357, 636.04, -49.313, -2.646)","(650.103, 636.002, -88.809, -1.559)","(646.46, 636.031, -109.38, 0.83)","(645.439, 636.004, -61.213, -1.624)","(645.439, 636.004, -61.213, -1.624)","(645.439, 636.004, -61.213, -1.624)","(636.191, 636.028, -42.824, -4.149)","(636.191, 636.028, -42.824, -4.149)","(636.191, 636.028, -42.824, -4.149)","(627.148, 636.074, -33.799, 1.794)","(608.511, 636.195, -55.571, 0.38)","(595.173, 636.001, -18.841, -13.294)","(585.083, 636.255, -29.713, 5.224)","(562.531, 636.185, -32.013, -1.854)","(542.789, 636.182, -15.667, 7.935)","(530.323, 636.158, -53.419, 6.429)","(509.957, 636.005, -49.571, -2.47)","(492.873, 636.209, -32.655, -4.578)","(471.251, 636.04, -37.28, -14.079)","(442.9, 636.006, -49.42, -3.166)","(413.456, 636.515, -45.437, 8.943)"
13,"(627.834, 372.075, 22.967, -13.034)","(655.25, 356.067, 21.165, -15.35)","(681.761, 338.629, 45.384, -21.393)","(709.771, 322.128, 11.54, -23.253)","(736.758, 304.603, 23.889, -27.134)","(759.282, 285.209, 9.61, -25.313)","(780.383, 268.496, 11.379, -13.348)","(799.795, 251.711, 20.924, -25.48)","(810.697, 237.206, -2.345, -20.723)","(816.004, 221.585, 12.849, 3.808)","(818.369, 212.623, -12.919, 11.882)","(817.677, 214.78, -8.467, -5.376)","(811.677, 206.886, -1.858, 9.758)","(813.022, 197.919, 8.961, -39.167)","(810.524, 172.241, -15.158, -33.594)","(811.856, 126.271, -13.359, -63.729)","(808.51, 88.997, 23.496, -13.18)","(801.602, 68.695, -18.548, -39.267)","(765.734, 51.409, -47.757, -13.395)","(719.307, 53.063, -55.303, 1.638)","(678.908, 55.808, -25.427, -3.959)","(634.985, 56.132, -51.479, -0.328)","(585.264, 55.549, -48.337, 7.59)","(546.141, 58.08, -43.298, 14.733)","(503.482, 59.569, -41.919, -10.933)","(462.884, 62.411, -34.079, 0.501)","(422.722, 62.666, -38.419, -12.177)","(384.46, 63.619, -25.591, -11.677)","(344.506, 61.625, -26.593, -2.975)","(305.0, 61.848, -55.377, -2.331)","(269.51, 61.706, -41.264, -3.636)","(235.276, 64.319, -21.421, 19.319)","(202.116, 64.259, -25.636, -21.865)","(166.555, 65.432, -33.744, -0.144)","(119.334, 76.717, -42.869, 10.593)","(90.32, 104.873, -26.182, 46.139)","(73.868, 140.925, -2.587, 33.199)"
14,"(556.732, 569.506, 44.534, 5.764)","(602.595, 583.623, 24.502, 0.487)","(604.044, 584.0, 38.406, 8.724)","(606.846, 583.984, 27.43, 1.308)","(606.846, 583.984, 27.43, 1.308)","(606.846, 583.984, 27.43, 1.308)","(606.846, 583.984, 27.43, 1.308)","(609.214, 583.995, 52.337, 1.197)","(609.214, 583.995, 52.337, 1.197)","(627.498, 583.386, 38.685, 0.176)","(659.035, 583.272, 17.067, -3.049)","(688.52, 581.602, 19.499, -5.054)","(706.683, 583.977, 25.894, 5.604)","(721.428, 582.478, 17.492, -17.916)","(739.502, 579.183, 25.658, -1.202)","(753.497, 572.412, 3.743, -23.184)","(772.228, 558.848, 18.867, -1.074)","(774.439, 588.805, -9.291, 29.864)","(771.25, 614.795, -7.863, 27.512)","(777.898, 644.044, 0.428, 20.414)","(774.884, 659.701, -30.379, 24.555)","(740.838, 668.98, -48.436, -3.706)","(714.573, 658.869, -34.911, -12.67)","(683.694, 663.263, -37.613, 19.004)","(644.006, 668.57, -34.841, -8.021)","(604.315, 670.632, -26.623, 16.091)","(564.279, 669.454, -46.065, 3.263)","(526.345, 669.655, -59.239, 12.8)","(492.571, 665.724, -17.622, 10.096)","(458.43, 667.473, -49.816, 11.13)","(417.191, 665.202, -20.853, -10.863)","(385.098, 663.519, -29.637, 8.933)","(342.961, 660.454, -40.466, -11.054)","(313.683, 661.304, -39.145, -11.841)","(272.427, 660.673, -27.149, -2.125)","(236.169, 657.724, -28.323, 10.19)","(219.249, 663.835, -29.573, -16.26)"
15,"(753.414, 447.27, 13.446, 8.56)","(775.654, 467.963, 6.618, 16.783)","(794.583, 488.652, 2.966, 10.586)","(805.246, 508.878, 1.706, 33.764)","(814.179, 527.74, 22.439, 2.137)","(816.857, 539.503, -17.598, 5.144)","(812.425, 546.647, -7.286, 11.547)","(821.983, 569.176, 18.435, 43.642)","(819.588, 595.888, 0.823, 64.703)","(817.488, 640.078, -5.466, 18.341)","(813.466, 669.667, -10.247, 18.401)","(798.123, 688.877, -30.585, 18.75)","(773.533, 695.195, -15.397, 1.994)","(743.067, 695.072, -33.888, -9.963)","(702.439, 696.41, -41.997, 6.977)","(655.905, 695.532, -35.357, -9.078)","(614.965, 693.709, -33.401, 8.312)","(571.43, 691.932, -31.545, 1.229)","(531.951, 690.584, -39.971, -16.129)","(489.557, 689.623, -31.135, 3.801)","(446.64, 684.674, -42.207, -16.871)","(403.655, 680.355, -41.543, -13.117)","(360.842, 680.951, -29.662, 7.885)","(319.157, 681.883, -55.302, -2.839)","(276.353, 681.315, -32.694, 14.574)","(240.62, 679.932, -31.098, 7.965)","(209.66, 679.302, -24.936, 10.188)","(175.461, 681.477, -37.234, -15.995)","(132.179, 662.246, -26.427, -20.867)","(102.722, 625.632, -10.463, -47.634)","(83.366, 589.648, -23.507, -29.822)","(69.065, 553.626, -9.52, -30.869)","(58.86, 519.562, 5.785, -42.481)","(53.765, 487.008, -5.508, -24.449)","(46.343, 462.057, 3.682, -10.711)","(46.02, 458.27, -1.789, -25.549)","(46.058, 456.772, 3.46, -21.253)"
16,"(726.002, 335.317, 24.977, -42.038)","(754.097, 308.679, 25.071, -13.685)","(778.442, 278.93, 41.381, -30.875)","(798.777, 253.513, 1.932, -20.883)","(806.968, 229.665, 11.112, -9.26)","(812.076, 212.916, -4.754, 0.553)","(812.209, 196.582, 14.695, -35.364)","(828.892, 165.945, -6.882, -23.216)","(828.892, 165.945, -6.882, -23.216)","(828.892, 165.945, -6.882, -23.216)","(828.892, 165.945, -6.882, -23.216)","(828.892, 165.945, -6.882, -23.216)","(828.253, 165.757, -38.341, -11.277)","(828.253, 165.757, -38.341, -11.277)","(828.253, 165.757, -38.341, -11.277)","(822.85, 162.332, -20.863, -34.906)","(813.415, 131.463, 9.577, -43.453)","(801.883, 92.607, -6.071, -45.71)","(776.872, 75.231, -27.999, -25.838)","(745.119, 62.182, -34.818, -6.064)","(711.527, 59.178, -32.792, -2.74)","(671.622, 58.635, -35.77, 7.574)","(633.702, 59.438, -60.348, -8.036)","(592.299, 60.164, -39.834, -6.576)","(552.345, 60.42, -33.382, -13.941)","(509.898, 61.164, -41.088, -8.375)","(468.748, 61.698, -40.09, 16.351)","(428.458, 61.762, -25.49, 2.648)","(386.341, 62.911, -35.85, 7.159)","(351.315, 63.658, -24.566, -2.375)","(316.934, 63.451, -33.485, 12.491)","(282.468, 64.585, -35.719, 16.105)","(249.814, 67.007, -46.963, 2.495)","(214.944, 69.734, -32.021, 18.401)","(177.518, 64.511, -50.917, 7.005)","(129.348, 75.312, -37.761, 3.382)","(101.669, 99.165, -19.538, 22.279)"
17,"(581.694, 479.406, 43.934, 7.869)","(620.085, 487.229, 37.802, 2.075)","(656.117, 497.515, 43.649, -5.129)","(692.636, 507.642, 42.996, 23.599)","(724.094, 517.019, 10.474, 13.185)","(747.756, 525.482, 25.535, 7.298)","(774.258, 545.864, 29.947, 31.361)","(789.773, 593.31, 12.269, 58.538)","(793.916, 632.797, 2.736, 52.392)","(779.076, 657.776, -28.34, 30.003)","(735.547, 668.96, -34.664, 8.216)","(697.78, 661.05, -47.289, -11.564)","(661.462, 655.26, -50.339, 10.282)","(619.212, 659.335, -36.971, -12.411)","(576.74, 662.763, -37.893, -17.11)","(538.434, 655.923, -38.49, -0.704)","(509.582, 651.872, -34.224, 4.163)","(459.261, 651.073, -60.526, -0.007)","(414.085, 640.619, -35.946, -25.038)","(379.041, 636.126, -26.123, 5.498)","(356.226, 636.263, -49.39, 7.282)","(319.758, 636.392, -55.384, -13.381)","(281.792, 636.11, -29.229, -7.596)","(246.246, 639.187, -23.397, -6.244)","(212.816, 651.449, -35.272, 21.691)","(182.914, 651.319, -37.64, -4.424)","(166.186, 651.002, -54.461, -0.287)","(142.149, 657.92, -8.867, -46.841)","(131.985, 609.919, 4.219, -44.663)","(126.56, 565.638, -3.66, -30.815)","(118.46, 525.362, -13.353, -41.04)","(110.397, 484.573, -9.412, -49.911)","(101.693, 448.225, -7.748, -26.106)","(93.517, 418.571, -4.922, -30.083)","(83.654, 395.168, -16.893, -14.069)","(72.806, 386.53, -31.439, -5.251)","(61.471, 377.12, -2.603, -24.406)"
18,"(548.802, 370.651, 39.904, -18.837)","(582.037, 360.784, 44.035, -19.938)","(612.111, 350.574, 27.949, -6.616)","(640.685, 341.527, 33.857, -17.893)","(675.184, 325.962, 47.384, -7.641)","(711.185, 306.692, 46.019, -11.429)","(743.264, 282.416, 20.427, -40.858)","(760.973, 257.346, -5.607, -3.511)","(779.964, 245.716, 18.959, -21.685)","(790.152, 232.931, 25.841, -18.547)","(793.245, 221.209, -5.788, -10.397)","(800.976, 189.191, 35.959, -61.802)","(802.106, 154.982, -16.636, -52.714)","(802.435, 117.808, -6.054, -39.193)","(802.597, 81.253, -7.538, -21.217)","(776.548, 57.395, -32.281, -3.676)","(729.319, 54.299, -56.643, 8.235)","(689.326, 56.857, -37.312, 13.671)","(642.565, 58.815, -31.34, -12.396)","(599.387, 59.745, -42.638, -5.607)","(556.824, 60.25, -51.788, -6.212)","(515.589, 59.5, -52.998, 7.67)","(473.755, 60.511, -33.384, -6.161)","(431.109, 60.089, -51.147, -10.768)","(387.982, 60.558, -43.035, 4.476)","(343.679, 64.273, -46.152, 7.374)","(302.23, 61.995, -26.638, -10.025)","(265.796, 59.721, -28.434, -13.013)","(236.641, 63.957, -47.308, 10.182)","(200.192, 66.351, -34.758, -17.029)","(164.571, 65.47, -40.62, 9.394)","(120.895, 79.331, -22.471, 10.548)","(93.715, 108.419, -29.091, 33.195)","(77.38, 143.243, -26.446, 37.538)","(69.429, 182.138, -8.702, 33.166)","(67.735, 222.118, -14.1, 51.136)","(66.273, 260.359, 3.74, 29.807)"
19,"(660.507, 545.497, 41.145, 19.65)","(687.765, 544.543, 23.067, -10.841)","(721.68, 546.264, 9.488, 19.362)","(747.59, 553.604, 36.293, 0.476)","(772.515, 567.941, 13.254, 62.775)","(770.458, 611.435, -12.771, 57.272)","(768.072, 639.726, 4.678, 23.433)","(767.231, 659.28, -4.895, -5.416)","(745.514, 662.889, -54.696, -21.481)","(694.468, 648.805, -43.343, -6.216)","(653.297, 637.951, -58.827, -14.012)","(626.661, 636.076, -49.214, -12.689)","(607.633, 636.075, -37.583, 1.243)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(598.017, 636.002, -50.983, -3.0)","(584.371, 636.028, -34.531, -4.318)","(565.977, 636.029, -45.487, -10.905)","(546.863, 636.22, -9.813, -2.742)","(531.41, 636.199, -54.069, -4.299)","(512.668, 636.378, -31.808, 10.316)","(489.549, 636.216, -42.158, 5.135)","(466.843, 636.287, -26.058, -17.846)","(441.944, 637.829, -28.326, -4.742)","(419.451, 636.238, -44.409, 10.203)","(396.878, 636.294, -24.412, -1.014)","(371.148, 636.096, -48.364, -18.741)"
20,"(510.017, 516.033, 31.054, 33.377)","(543.081, 532.77, 20.901, 18.88)","(580.518, 537.986, 28.59, 6.491)","(622.045, 539.375, 50.146, 14.842)","(656.389, 546.605, 50.007, -1.907)","(689.916, 547.579, 28.978, -6.06)","(718.448, 547.121, 15.276, 17.27)","(748.843, 548.823, 27.934, 16.502)","(772.087, 561.725, 17.051, 36.09)","(771.705, 603.143, -15.442, 21.323)","(761.864, 631.103, -1.987, 24.339)","(744.402, 639.191, -24.994, -15.342)","(747.292, 637.155, -5.678, -1.96)","(749.362, 637.1, -2.897, 7.308)","(746.029, 639.247, 19.242, 8.544)","(746.536, 647.593, -16.71, 2.378)","(743.85, 639.287, 5.328, -22.817)","(744.632, 637.5, -9.847, -8.075)","(751.289, 637.85, -11.879, 21.272)","(748.231, 640.317, -16.701, 9.931)","(750.368, 638.847, -9.088, -11.364)","(761.782, 648.394, 17.658, 25.024)","(767.854, 653.639, 13.001, -1.185)","(745.013, 656.987, -64.998, -22.289)","(713.789, 644.179, -15.746, -20.748)","(706.533, 636.268, -10.679, 3.415)","(704.652, 636.015, -31.702, -2.653)","(704.652, 636.015, -31.702, -2.653)","(704.331, 636.021, -19.282, 0.359)","(695.542, 636.151, -50.813, 1.473)","(685.118, 636.094, -44.985, 0.443)","(677.56, 636.031, -28.2, 0.275)","(676.425, 636.034, -24.348, 1.494)","(661.818, 636.014, -47.54, 0.227)","(636.102, 636.268, -20.703, 2.741)","(607.495, 636.055, -29.738, -0.738)","(575.677, 636.468, -43.231, 11.37)"
21,"(662.181, 166.126, 31.261, 4.105)","(677.095, 166.047, 32.26, -0.79)","(688.885, 166.122, 28.521, 6.084)","(706.189, 166.179, 41.767, 2.082)","(721.76, 166.089, 46.08, 4.24)","(745.023, 166.057, 24.665, 1.194)","(764.135, 172.295, 11.299, -22.908)","(777.317, 166.815, 7.806, 4.72)","(798.632, 169.463, 17.209, 39.158)","(790.863, 174.821, -22.283, -5.362)","(789.949, 176.746, 4.402, -2.09)","(796.403, 155.375, 8.073, -48.083)","(800.345, 118.789, -6.063, -31.718)","(798.786, 92.434, -25.974, 4.168)","(760.077, 80.224, -55.546, -22.888)","(710.366, 84.909, -51.55, 12.39)","(679.142, 88.274, -32.673, -5.269)","(647.206, 81.361, -48.053, -17.04)","(611.256, 89.045, -31.38, 1.802)","(563.561, 90.774, -33.923, 16.102)","(525.507, 95.867, -29.598, 12.389)","(484.837, 98.07, -44.969, -12.956)","(446.414, 96.791, -40.153, -2.495)","(406.015, 96.138, -55.813, -9.391)","(363.895, 97.412, -26.713, -4.86)","(321.451, 96.288, -26.425, 13.153)","(279.968, 97.618, -43.886, 7.542)","(240.664, 99.197, -24.956, 8.186)","(215.366, 99.401, 0.17, -11.736)","(197.115, 95.943, -21.009, -8.94)","(170.115, 92.415, -28.059, -17.06)","(137.135, 104.637, -40.986, 49.938)","(124.227, 151.681, -2.56, 45.448)","(118.582, 196.052, 11.661, 39.974)","(114.342, 237.696, -15.781, 50.799)","(110.219, 275.132, 15.383, 40.642)","(108.593, 307.069, -3.279, 22.806)"
22,"(456.235, 333.608, 40.516, -15.511)","(490.325, 321.687, 39.651, 0.575)","(524.497, 310.183, 30.235, -27.048)","(556.958, 301.118, 34.46, 0.863)","(592.826, 292.509, 40.647, 10.994)","(624.702, 286.413, 27.346, -11.042)","(656.025, 284.312, 25.646, 0.603)","(681.807, 283.528, 26.715, 9.052)","(709.47, 277.83, 38.579, 4.151)","(735.652, 273.594, 28.759, -24.958)","(754.822, 265.389, 21.315, -8.12)","(771.49, 254.727, -5.222, -11.584)","(782.402, 244.118, -5.589, -27.147)","(790.139, 228.381, 19.893, -12.186)","(802.14, 215.705, 13.007, -29.626)","(816.67, 197.558, 1.625, -5.58)","(820.281, 184.369, -10.899, -25.309)","(815.205, 157.216, -17.859, -29.642)","(812.606, 129.67, -19.86, -7.71)","(804.885, 99.184, -18.448, -24.407)","(799.247, 78.418, -21.015, -5.455)","(776.911, 56.591, -50.372, -3.562)","(735.092, 53.84, -28.925, 16.008)","(696.189, 55.309, -25.781, 12.399)","(661.609, 56.237, -28.18, -3.722)","(619.884, 59.415, -34.818, 17.148)","(582.956, 56.929, -36.016, 15.813)","(541.517, 60.252, -32.8, 14.906)","(501.409, 61.764, -26.263, -13.878)","(459.454, 61.334, -35.564, 15.553)","(417.479, 62.252, -14.481, -15.427)","(380.391, 61.22, -49.308, -4.423)","(343.265, 61.344, -31.179, -6.634)","(307.253, 63.478, -30.878, -7.759)","(272.238, 62.986, -37.874, -4.651)","(234.31, 65.754, -49.624, 9.688)","(202.26, 65.546, -36.337, -5.169)"
23,"(282.876, 170.473, 39.921, -23.339)","(301.517, 166.014, 37.358, -4.561)","(319.671, 166.11, 30.591, 4.643)","(348.23, 166.115, 22.136, -3.648)","(378.584, 166.081, 37.092, 0.683)","(402.839, 166.089, 22.762, -15.715)","(435.761, 166.529, 18.291, 10.808)","(465.412, 167.002, 41.096, 5.722)","(498.823, 167.883, 29.663, -2.137)","(530.137, 168.933, 22.087, -12.165)","(561.357, 170.433, 41.501, 13.0)","(593.491, 171.785, 39.393, -7.188)","(624.318, 173.195, 18.584, -0.012)","(653.478, 174.198, 34.96, 16.395)","(676.202, 173.955, 29.446, 8.631)","(694.08, 172.506, 11.661, -0.683)","(708.716, 169.492, 21.519, -11.039)","(723.503, 169.443, 7.443, 9.694)","(736.469, 170.566, 12.504, 14.888)","(747.546, 175.26, 7.246, -15.898)","(756.958, 184.01, 6.246, -3.926)","(770.861, 177.565, -11.894, -53.909)","(764.172, 150.796, 1.794, -31.742)","(765.641, 129.131, -2.005, -21.617)","(768.008, 115.318, 20.943, 0.304)","(772.628, 101.39, -3.152, -17.56)","(759.53, 94.917, -31.879, 15.203)","(725.354, 97.254, -16.488, 9.932)","(698.374, 86.625, -43.619, 1.062)","(662.645, 83.128, -23.747, -1.154)","(630.24, 78.122, -22.784, 1.696)","(592.128, 73.507, -20.26, -5.078)","(559.609, 74.13, -19.703, 5.787)","(524.419, 74.509, -33.087, 10.764)","(489.678, 76.321, -22.187, -14.588)","(452.258, 77.627, -50.938, -9.212)","(415.09, 78.476, -26.972, -8.237)"
24,"(584.288, 417.34, 34.076, -0.198)","(622.349, 423.247, 30.152, 0.303)","(658.319, 428.462, 22.124, 5.544)","(688.782, 436.065, 10.093, 16.486)","(717.003, 446.938, 22.191, 24.889)","(741.595, 458.893, 21.004, 10.524)","(762.835, 474.632, 1.064, 16.024)","(784.016, 488.665, 13.292, 19.76)","(795.726, 502.09, 8.407, -0.433)","(806.525, 516.178, -10.266, 24.914)","(811.088, 527.408, -7.46, 24.987)","(809.958, 541.914, 5.237, 5.513)","(827.54, 567.267, 5.743, 29.263)","(841.841, 583.33, 5.947, 16.614)","(842.232, 583.941, 21.227, 5.152)","(842.501, 583.993, 16.157, 3.089)","(842.501, 583.993, 16.157, 3.089)","(842.442, 583.996, -3.515, 0.21)","(842.919, 583.962, 16.328, -0.124)","(843.163, 583.997, 7.362, 0.895)","(843.163, 583.997, 7.362, 0.895)","(842.988, 583.996, -10.501, -0.065)","(842.742, 583.938, -10.373, -1.516)","(841.901, 583.879, -9.142, -5.38)","(839.641, 583.994, -6.203, 3.494)","(839.501, 583.727, 0.016, 0.531)","(837.538, 583.589, -4.592, 2.306)","(836.622, 583.99, -1.87, 13.338)","(836.6, 583.715, -17.878, -5.609)","(828.941, 581.227, -19.549, -1.793)","(800.768, 609.819, 1.938, 32.055)","(794.075, 649.276, 2.965, 26.73)","(761.203, 652.637, -20.215, -14.27)","(726.387, 650.746, -32.973, 15.174)","(693.572, 652.47, -16.987, 6.103)","(660.749, 655.46, -35.513, -3.541)","(628.628, 657.753, -19.512, 10.738)"
25,"(265.615, 451.36, 18.069, -6.772)","(297.993, 449.874, 29.443, 6.349)","(330.726, 451.686, 46.75, -4.073)","(361.081, 455.185, 16.455, 4.542)","(391.47, 458.428, 26.101, 5.635)","(422.791, 462.124, 44.946, 2.749)","(454.123, 466.276, 28.876, -5.59)","(485.941, 469.391, 15.182, -7.334)","(518.087, 472.62, 46.323, 17.144)","(547.703, 475.5, 43.305, -8.769)","(579.515, 480.534, 44.256, -5.816)","(610.548, 485.316, 41.032, 8.78)","(640.445, 489.573, 21.845, 7.019)","(667.414, 494.358, 35.561, -3.389)","(690.09, 498.197, 17.443, -6.052)","(710.579, 500.613, 24.764, 0.238)","(730.402, 505.556, 15.645, -9.223)","(747.858, 511.373, 6.755, -8.219)","(765.442, 517.141, 24.557, 7.221)","(782.608, 525.72, 25.128, 7.755)","(789.483, 543.931, 16.363, 27.343)","(797.048, 567.908, 10.922, 29.93)","(791.608, 598.387, 3.746, 22.875)","(798.597, 626.211, 9.712, 36.291)","(805.974, 651.814, -14.956, 45.399)","(797.667, 665.643, -25.084, 3.279)","(773.996, 675.724, -24.518, 19.217)","(743.863, 681.342, -34.697, 3.994)","(716.099, 683.279, -19.556, -12.002)","(681.404, 685.505, -29.581, -6.836)","(646.828, 686.368, -22.575, -7.682)","(616.374, 687.255, -43.252, 5.624)","(581.324, 683.651, -47.538, -4.634)","(547.799, 684.814, -26.11, -11.837)","(511.998, 683.342, -38.608, 2.938)","(479.95, 684.397, -41.757, 3.786)","(443.816, 684.131, -36.625, 7.226)"
26,"(535.195, 266.915, 44.946, -7.47)","(571.372, 250.651, 40.633, -31.44)","(605.027, 235.858, 42.955, -27.079)","(634.99, 224.755, 27.955, -11.24)","(659.644, 214.408, 7.015, -13.787)","(686.581, 206.824, 18.327, -21.335)","(709.593, 198.518, 34.148, -18.4)","(733.603, 198.58, 32.81, -10.157)","(751.936, 195.773, 7.52, -1.692)","(772.146, 189.945, 7.066, -2.819)","(770.572, 143.926, 13.858, -37.586)","(765.971, 110.502, -12.654, -17.763)","(759.044, 89.026, -40.26, -6.588)","(716.126, 95.353, -31.545, 0.133)","(680.439, 110.214, -32.368, 27.574)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(661.86, 113.992, -27.059, 4.766)","(660.813, 113.998, -62.852, 0.388)","(653.97, 113.995, -76.613, 4.087)","(648.029, 113.999, -52.036, 1.365)","(640.025, 113.997, -64.471, 0.056)","(615.886, 113.906, -28.178, 11.715)","(604.65, 113.992, -32.674, -0.425)","(600.6, 113.958, -40.182, 2.45)","(586.074, 113.956, -37.595, 4.435)","(565.388, 113.719, -35.404, -13.509)","(534.553, 101.462, -47.52, -22.907)","(494.847, 98.045, -39.861, 6.038)","(457.095, 96.031, -44.83, -4.054)"
