,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
30,"(258.498, 500.499, 8.281, 7.053)","(280.092, 509.939, 24.281, 21.747)","(304.272, 513.657, 26.853, -9.046)","(327.968, 515.647, 10.86, 6.279)","(355.46, 519.701, 24.294, 16.933)","(383.788, 520.152, 40.429, -2.083)","(414.027, 519.961, 20.232, -12.568)","(443.188, 519.505, 32.779, -6.886)","(474.382, 517.373, 32.654, -13.658)","(508.976, 516.982, 52.699, 11.638)","(548.026, 516.72, 48.152, -5.376)","(589.378, 522.235, 41.544, 17.675)","(627.697, 525.474, 43.734, -7.8)","(662.346, 526.861, 29.615, 5.189)","(692.187, 526.348, 19.306, 15.07)","(715.416, 526.384, 21.892, 12.414)","(737.826, 524.611, 9.424, -7.638)","(758.622, 526.222, 29.433, -12.443)","(776.235, 536.287, -17.758, 30.941)","(775.769, 563.343, 3.288, 17.422)","(780.593, 599.603, -9.665, 22.581)","(782.783, 634.428, 0.416, 31.359)","(778.119, 650.206, -31.407, 5.355)","(732.12, 649.497, -47.449, -1.993)","(688.245, 646.804, -21.332, -11.934)","(653.595, 645.737, -27.51, 1.618)","(622.75, 644.25, -42.262, 5.315)","(587.768, 641.634, 10.619, -5.357)","(551.509, 642.102, -37.947, -16.67)","(515.687, 644.111, -5.925, -3.837)","(471.145, 643.12, -80.427, -28.238)","(430.973, 644.684, -62.646, -45.867)"
31,"(658.73, 575.173, 47.709, 20.475)","(698.102, 582.376, 30.41, 7.442)","(718.83, 583.945, 44.809, 6.247)","(746.734, 580.233, 18.708, -3.762)","(764.574, 571.863, 21.464, -16.702)","(779.919, 585.053, 20.402, 68.749)","(783.425, 630.502, 10.644, 43.167)","(763.87, 657.402, -51.719, 18.052)","(714.675, 658.615, -34.15, -2.984)","(670.829, 662.07, -40.635, 6.199)","(627.11, 663.36, -55.194, 12.204)","(584.049, 664.998, -33.611, 3.107)","(543.295, 665.625, -47.776, -15.231)","(502.852, 665.858, -46.305, -1.847)","(460.39, 665.794, -55.887, 6.192)","(420.62, 666.318, -44.374, -14.026)","(379.1, 667.108, -29.433, 11.321)","(338.002, 667.341, -32.567, -14.948)","(296.848, 666.366, -35.485, -14.98)","(257.928, 665.977, -22.824, 2.487)","(218.279, 667.854, -52.482, 12.616)","(180.722, 665.11, -36.592, 13.36)","(143.625, 659.522, -17.181, -45.618)","(125.952, 618.698, -12.011, -24.545)","(112.601, 575.726, -8.419, -55.26)","(100.703, 535.353, -27.912, -39.603)","(90.27, 495.947, -9.477, -21.459)","(78.79, 458.319, 3.893, -45.136)","(72.53, 427.865, -35.752, -46.228)","(66.402, 398.994, 6.904, -31.71)","(None, None, None, None)","(None, None, None, None)"
32,"(295.86, 438.092, 33.306, -12.039)","(322.662, 426.873, 34.258, -21.385)","(354.331, 414.452, 14.806, -14.519)","(387.472, 401.679, 30.062, -1.762)","(418.8, 391.421, 27.935, 8.323)","(449.356, 386.922, 37.434, -0.889)","(478.373, 381.49, 23.643, 8.413)","(507.544, 373.946, 23.646, -13.504)","(534.553, 363.885, 32.039, -4.506)","(565.755, 350.88, 39.792, -6.285)","(595.761, 339.725, 31.702, -25.431)","(623.964, 328.213, 42.932, 6.761)","(654.655, 317.484, 15.851, -10.827)","(679.684, 298.697, 22.489, -31.864)","(703.919, 275.838, 20.198, -28.584)","(721.233, 259.955, 20.41, -17.111)","(742.763, 247.558, 38.3, -18.87)","(760.84, 235.139, 2.164, -22.498)","(778.169, 218.918, 10.711, -40.535)","(789.769, 190.341, 1.417, -18.533)","(796.826, 160.046, 14.865, -22.28)","(803.512, 134.661, -5.435, -25.106)","(806.374, 108.071, -0.155, -20.218)","(798.995, 86.152, -5.557, -20.643)","(770.944, 70.346, -12.977, 5.994)","(752.171, 66.181, -28.28, 1.943)","(729.217, 59.029, -19.568, -10.131)","(683.354, 58.905, -30.323, -2.713)","(645.868, 65.574, -19.671, -8.52)","(614.988, 66.787, -1.947, 41.919)","(574.132, 64.176, -34.042, -20.317)","(539.272, 66.187, -31.034, 52.264)"
33,"(652.619, 533.966, 25.368, 20.624)","(688.536, 540.264, 41.924, -7.717)","(716.085, 543.727, 16.621, -0.315)","(746.08, 543.81, 28.321, 9.166)","(770.035, 538.519, 27.722, -14.821)","(780.171, 553.681, 5.11, 29.012)","(788.275, 590.668, 9.254, 39.023)","(785.625, 633.312, 19.134, 22.035)","(762.617, 655.948, -44.591, 0.481)","(711.683, 658.721, -44.435, -19.278)","(671.671, 656.327, -32.14, 5.206)","(629.82, 654.442, -48.041, 5.088)","(589.149, 649.918, -38.16, -4.938)","(548.93, 648.975, -47.022, -0.249)","(511.165, 645.494, -27.897, -8.271)","(470.505, 647.479, -45.042, 3.356)","(429.861, 646.903, -53.733, -13.316)","(389.934, 647.806, -29.478, -4.499)","(352.239, 650.201, -49.782, 15.58)","(311.356, 654.522, -52.794, -8.72)","(272.898, 658.599, -26.681, 19.113)","(233.798, 664.132, -44.135, 7.047)","(197.636, 665.719, -34.708, 13.105)","(160.566, 664.767, -39.781, -1.584)","(132.208, 636.922, -19.233, -39.128)","(118.602, 595.584, -10.604, -43.097)","(105.851, 557.474, -13.377, -50.022)","(95.722, 516.544, 3.263, -49.165)","(88.821, 479.545, 5.703, -19.151)","(81.54, 444.98, 11.525, 10.955)","(83.841, 414.827, 29.819, -39.279)","(71.165, 390.606, 25.498, -16.031)"
34,"(734.612, 427.874, 11.86, -20.039)","(755.77, 395.802, 11.393, -23.54)","(773.053, 365.263, 18.349, -31.577)","(786.72, 334.211, 18.397, -38.485)","(799.419, 307.358, 5.165, -13.936)","(807.634, 282.74, 2.911, -13.472)","(813.608, 258.121, 15.103, -38.003)","(817.877, 239.485, 15.073, -23.2)","(815.732, 228.285, -16.69, 1.646)","(811.412, 213.203, -17.775, -24.537)","(816.891, 194.457, 27.074, -19.103)","(818.021, 176.045, 5.908, -24.345)","(815.305, 170.654, -18.413, -31.828)","(809.503, 129.622, -15.818, -41.514)","(808.961, 94.338, 5.199, -31.164)","(780.817, 80.86, -51.158, -9.648)","(733.524, 62.861, -39.27, -2.4)","(694.748, 60.571, -38.147, -15.657)","(649.458, 58.497, -32.402, -10.75)","(607.669, 59.922, -25.799, -16.649)","(566.593, 59.24, -26.9, -8.448)","(520.724, 58.252, -46.41, 3.846)","(477.634, 58.199, -42.696, 16.922)","(439.538, 58.077, -36.675, 11.568)","(397.776, 58.857, -54.248, -17.778)","(357.159, 59.238, -42.031, 18.292)","(318.523, 60.711, -35.025, -2.187)","(281.568, 60.755, -41.371, -1.736)","(244.057, 65.134, -32.154, 4.343)","(204.979, 66.987, -30.06, 3.765)","(159.611, 67.798, -59.734, -19.37)","(111.747, 88.195, -65.144, 74.648)"
35,"(513.185, 214.317, 56.187, -6.208)","(556.742, 201.61, 34.152, -16.117)","(597.684, 188.933, 21.997, -5.505)","(632.297, 180.782, 44.286, 9.357)","(655.675, 177.009, 18.956, -13.04)","(683.337, 188.945, 47.135, 13.157)","(724.528, 189.793, 35.539, 0.67)","(746.754, 183.391, 22.845, -1.014)","(764.701, 181.386, 23.574, -1.254)","(778.189, 176.764, 10.024, -8.827)","(789.429, 158.177, 16.287, -52.641)","(793.896, 123.811, -1.511, -6.543)","(778.53, 94.615, -48.606, -28.505)","(733.895, 75.931, -34.055, -31.563)","(693.902, 66.717, -38.272, -21.211)","(657.701, 60.838, -21.415, 0.681)","(619.579, 60.754, -42.995, -11.068)","(575.672, 61.916, -31.438, 1.366)","(530.911, 62.388, -29.364, -12.021)","(491.242, 64.61, -39.581, 6.775)","(449.382, 65.306, -40.685, 11.837)","(407.74, 66.635, -48.994, 2.737)","(365.459, 66.537, -34.747, 5.049)","(323.884, 66.199, -37.386, 12.619)","(283.724, 66.397, -48.168, -9.505)","(245.199, 68.028, -33.537, -12.391)","(212.699, 73.562, -34.914, 11.824)","(177.738, 71.517, -30.063, 7.045)","(136.626, 81.774, -17.103, 18.955)","(108.612, 119.104, -17.773, 43.572)","(100.011, 161.503, -15.233, 55.564)","(88.862, 203.613, 30.174, 19.205)"
36,"(337.792, 173.611, 39.339, -11.917)","(376.045, 166.006, 44.241, -6.187)","(397.168, 166.127, 23.054, -6.778)","(414.678, 166.086, 41.009, -1.059)","(434.604, 166.181, 38.49, -2.032)","(454.778, 166.0, 35.523, -5.289)","(477.512, 166.238, 41.605, 1.662)","(494.143, 166.131, 37.338, -4.154)","(504.929, 166.466, 22.809, 16.474)","(510.867, 175.379, 28.555, 17.743)","(529.107, 191.022, 22.322, 28.719)","(561.704, 196.613, 31.803, 11.039)","(593.213, 198.532, 32.295, 13.127)","(630.115, 202.264, 32.616, 13.581)","(666.187, 207.346, 35.955, -12.947)","(691.58, 205.308, 14.498, 11.822)","(719.675, 205.711, 26.077, -6.061)","(736.221, 200.25, 1.615, -18.74)","(747.778, 195.598, 3.792, -27.389)","(765.558, 192.353, 16.034, -5.964)","(765.213, 169.166, -7.564, -16.36)","(775.61, 145.057, 28.811, -55.761)","(776.991, 112.082, -0.703, -14.721)","(772.878, 94.755, -58.175, 18.331)","(734.188, 113.848, -38.659, 28.801)","(731.975, 113.941, -32.917, 4.85)","(724.715, 113.94, -43.526, 3.936)","(717.734, 113.953, -44.95, -0.834)","(687.97, 113.815, -49.339, -3.468)","(668.375, 113.771, -20.07, -3.214)","(651.497, 113.918, -37.922, -1.794)","(638.577, 113.34, -44.974, -29.274)"
37,"(633.917, 489.502, 23.381, -2.187)","(661.093, 489.302, 45.405, -1.179)","(690.92, 490.976, 41.499, 16.752)","(719.18, 494.362, 28.378, 14.655)","(744.173, 497.904, 24.243, 19.647)","(763.912, 503.102, 11.628, 12.049)","(785.687, 513.435, 8.476, 27.891)","(797.752, 531.472, -6.461, 17.437)","(813.05, 560.669, 17.064, 37.644)","(811.674, 593.958, 3.103, 33.119)","(811.121, 632.976, 8.963, 50.459)","(803.189, 664.852, -24.515, 13.376)","(770.352, 685.042, -57.374, 0.203)","(725.805, 685.386, -56.348, -8.958)","(681.453, 678.993, -40.838, 3.544)","(640.927, 676.305, -26.178, 8.623)","(603.058, 675.784, -43.58, -0.742)","(565.551, 678.984, -50.931, 12.995)","(525.93, 679.954, -47.997, 13.819)","(487.922, 680.59, -21.464, 15.347)","(452.929, 682.097, -44.393, -0.85)","(418.051, 682.652, -51.191, 10.175)","(380.995, 681.462, -22.55, -10.806)","(343.812, 679.894, -28.864, -1.15)","(307.084, 680.524, -42.429, -1.05)","(273.875, 677.098, -20.565, -11.148)","(242.674, 677.656, -24.872, 3.288)","(209.027, 677.892, -53.269, -2.431)","(170.218, 677.211, -32.901, -11.412)","(128.077, 654.111, -34.973, -29.074)","(102.177, 613.08, -33.618, -51.174)","(85.007, 575.197, -15.403, -44.599)"
38,"(423.971, 398.016, 35.422, -19.318)","(456.158, 372.907, 29.023, -31.261)","(489.604, 356.931, 29.717, -24.126)","(524.68, 336.105, 19.515, -34.257)","(557.156, 323.113, 20.171, -9.663)","(581.237, 306.811, -5.601, -31.286)","(594.366, 286.402, 29.277, -31.971)","(628.322, 275.959, 31.408, 10.035)","(663.422, 267.527, 17.759, 1.34)","(692.952, 257.913, 46.658, 7.967)","(720.631, 252.473, 10.48, -14.444)","(743.172, 244.628, 45.219, -2.769)","(754.485, 227.414, 14.644, -6.983)","(774.825, 211.56, 40.989, -8.75)","(790.015, 186.573, 20.683, -60.994)","(795.632, 158.684, 13.864, -20.638)","(795.615, 127.213, -24.786, -64.422)","(781.647, 95.765, -27.347, -2.973)","(728.934, 101.179, -33.161, -10.676)","(695.722, 113.972, -36.215, 3.492)","(695.722, 113.972, -36.215, 3.492)","(694.713, 113.996, -30.113, 0.002)","(683.421, 113.974, -65.798, 8.95)","(656.234, 113.945, -69.418, 3.713)","(633.514, 113.936, -91.174, -1.596)","(614.582, 113.968, -68.817, -1.601)","(601.005, 113.967, -96.559, 1.122)","(600.046, 113.984, -57.548, 1.045)","(592.843, 113.921, -94.637, -3.961)","(553.19, 108.858, -37.7, -37.841)","(505.191, 99.205, -32.583, 3.209)","(463.522, 98.578, -48.805, 6.6)"
39,"(764.384, 188.087, 58.902, -9.776)","(784.575, 146.596, 19.918, -58.78)","(786.063, 96.228, -50.148, -25.082)","(740.457, 85.808, -44.706, -2.027)","(692.437, 84.595, -46.116, 0.087)","(645.126, 84.28, -62.086, 12.972)","(597.556, 84.323, -41.023, 8.695)","(552.191, 79.403, -48.82, -17.704)","(501.765, 76.302, -62.316, 8.463)","(455.233, 76.486, -48.948, 2.88)","(408.684, 77.602, -51.894, 2.876)","(361.164, 79.576, -30.849, -2.022)","(315.263, 79.354, -59.881, -7.762)","(267.213, 80.373, -57.283, 7.045)","(220.533, 79.817, -59.015, 2.211)","(178.379, 80.26, -36.774, 7.575)","(135.544, 92.567, -31.56, 50.566)","(111.026, 134.904, -21.429, 30.09)","(98.569, 177.347, -6.902, 37.967)","(89.399, 222.855, -4.461, 58.586)","(84.53, 267.387, 6.27, 29.539)","(79.878, 312.762, -0.067, 40.456)","(71.387, 356.274, -23.373, 52.54)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
40,"(775.573, 563.45, 25.58, 62.359)","(786.393, 615.483, 18.532, 53.786)","(778.674, 655.603, -43.535, 15.773)","(734.942, 665.142, -58.366, 22.568)","(688.674, 666.486, -53.713, 5.998)","(646.076, 668.746, -45.091, 3.627)","(601.706, 667.623, -49.595, 9.535)","(556.391, 666.944, -57.219, 4.492)","(509.937, 663.249, -59.886, -7.67)","(465.703, 661.731, -55.177, -8.048)","(420.887, 660.089, -30.912, -14.083)","(375.809, 659.46, -43.85, -8.149)","(331.464, 659.631, -56.201, -6.46)","(286.122, 662.341, -44.498, -7.983)","(242.978, 664.09, -38.294, -7.991)","(198.118, 666.418, -40.436, 2.843)","(155.271, 662.503, -48.809, -12.062)","(129.454, 627.658, -16.135, -38.759)","(116.136, 584.21, -20.398, -32.881)","(101.121, 541.068, -21.962, -54.677)","(87.529, 494.428, -24.634, -49.526)","(76.828, 452.366, -5.36, -37.907)","(71.357, 415.437, -10.292, -26.955)","(61.56, 388.426, -29.0, -26.796)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
41,"(710.174, 489.056, 46.04, 12.711)","(746.699, 493.247, 25.684, 1.788)","(775.141, 500.182, 28.937, 12.92)","(793.973, 515.237, 9.358, 11.392)","(801.783, 529.195, -7.525, 10.083)","(815.763, 550.27, 23.799, 27.685)","(822.956, 573.096, 3.52, 12.695)","(812.055, 609.2, -9.865, 57.297)","(811.56, 649.123, -9.622, 42.609)","(798.666, 671.796, -5.859, 4.941)","(769.737, 691.104, -31.732, 7.921)","(730.809, 689.656, -55.235, -3.284)","(692.411, 689.017, -36.462, -9.144)","(658.1, 687.09, -39.092, -18.888)","(621.236, 686.861, -25.741, 10.301)","(584.218, 684.387, -28.668, -15.413)","(548.461, 682.362, -47.763, 4.901)","(511.175, 679.797, -48.471, 10.763)","(474.322, 676.272, -40.909, -19.066)","(438.543, 670.897, -35.5, -5.744)","(401.927, 663.452, -42.371, 1.446)","(363.388, 655.788, -32.029, -16.568)","(324.937, 648.991, -52.859, -21.598)","(287.553, 644.359, -35.114, 2.764)","(248.637, 643.342, -37.902, -0.989)","(215.351, 651.646, -22.946, 12.798)","(177.941, 651.202, -56.24, -18.104)","(135.181, 646.299, -10.86, -47.978)","(115.274, 600.838, -12.427, -34.191)","(101.44, 557.133, -20.143, -50.385)","(91.714, 514.365, -18.716, -52.698)","(82.567, 476.333, -18.164, -49.274)"
42,"(359.674, 498.59, 36.439, -7.49)","(392.01, 492.777, 40.749, -10.079)","(420.249, 489.216, 16.351, -8.213)","(451.019, 489.341, 38.189, 3.973)","(480.597, 486.322, 46.512, -16.751)","(512.121, 481.374, 14.927, 1.869)","(543.135, 479.609, 21.209, 3.454)","(574.001, 483.081, 40.042, -0.698)","(606.234, 487.577, 23.132, -10.725)","(637.73, 491.369, 45.247, -4.141)","(667.819, 495.826, 30.775, -3.366)","(695.731, 499.977, 27.27, 19.448)","(724.774, 505.459, 16.353, -4.033)","(753.466, 512.923, 18.515, 22.327)","(776.122, 521.108, 14.133, 18.772)","(787.26, 529.942, 1.523, -5.13)","(790.09, 541.02, 2.606, 19.424)","(782.862, 566.341, -19.637, 28.142)","(777.234, 612.001, 8.373, 47.363)","(786.604, 653.543, -19.763, 17.969)","(751.059, 660.347, -44.409, -9.453)","(713.382, 661.908, -48.894, -1.534)","(681.057, 660.11, -23.812, 1.895)","(650.409, 660.975, -13.383, -9.231)","(620.776, 667.711, -43.144, 11.284)","(582.091, 677.231, -26.813, 6.886)","(537.272, 676.427, -27.318, -1.19)","(494.081, 677.5, -34.32, -9.273)","(454.073, 678.256, -51.558, -9.855)","(414.268, 673.908, -48.204, -11.791)","(373.448, 673.511, -52.141, 3.356)","(333.617, 674.603, -23.188, 8.412)"
43,"(697.884, 398.652, 36.305, -35.199)","(712.799, 364.667, 2.984, -32.915)","(727.113, 329.359, 28.224, -24.195)","(743.725, 298.87, 33.092, -22.206)","(760.219, 271.929, 25.358, -10.76)","(780.942, 242.888, 34.459, -35.791)","(795.111, 219.161, -13.111, -43.13)","(813.68, 195.325, 13.121, -34.756)","(822.638, 180.983, 0.952, 6.938)","(818.308, 173.739, -11.585, -8.669)","(810.527, 144.788, -5.603, -59.971)","(812.013, 103.037, -4.181, -33.219)","(806.618, 80.888, 0.648, -1.068)","(769.485, 78.243, -44.157, 13.383)","(724.663, 78.06, -29.809, 14.157)","(682.507, 89.083, -52.402, 17.917)","(641.742, 96.897, -46.938, 3.065)","(602.277, 107.819, -31.289, 17.233)","(570.06, 113.925, -13.78, -2.388)","(531.125, 102.052, -48.392, -18.442)","(492.012, 99.278, -21.868, -6.757)","(454.981, 99.25, -31.507, -5.475)","(417.141, 98.868, -50.778, -3.502)","(378.546, 99.773, -39.859, 10.243)","(336.22, 98.637, -24.795, -15.82)","(297.685, 95.849, -23.114, -10.221)","(257.695, 95.67, -55.086, -12.79)","(216.239, 92.021, -23.63, -5.545)","(179.156, 96.162, -41.333, -0.457)","(145.551, 85.95, -18.322, 51.276)","(126.814, 134.965, -15.932, 60.337)","(125.024, 179.654, 8.14, 46.847)"
44,"(353.411, 396.111, 19.136, -34.291)","(384.405, 378.961, 15.788, -20.781)","(421.842, 362.15, 52.491, -11.163)","(461.358, 343.984, 33.203, -12.663)","(499.183, 324.548, 45.77, -33.768)","(534.114, 305.636, 48.573, -32.205)","(558.427, 292.71, 36.275, -17.789)","(588.726, 279.559, 28.432, -16.009)","(617.938, 265.753, 42.525, -2.881)","(644.393, 255.944, 37.659, -12.577)","(671.644, 245.973, 14.813, -16.362)","(695.947, 238.276, 16.765, -16.062)","(715.073, 227.576, 13.357, -5.089)","(735.8, 226.829, 27.73, -16.662)","(761.829, 223.011, 4.677, -14.676)","(782.445, 211.743, 22.259, -3.132)","(794.727, 187.46, 11.982, -11.004)","(802.429, 159.598, -14.068, -21.63)","(803.585, 125.795, 6.294, -19.114)","(803.156, 91.027, -8.026, -60.594)","(770.947, 75.994, -77.782, 4.498)","(722.545, 62.895, -58.236, -18.656)","(678.395, 63.725, -34.839, -5.297)","(635.852, 69.033, -27.541, -9.462)","(599.311, 71.576, -30.293, 4.959)","(563.203, 69.291, -26.187, -5.725)","(527.909, 68.149, -49.185, 0.865)","(487.946, 69.532, -25.632, -1.708)","(449.053, 69.71, -23.696, -13.748)","(410.152, 72.479, -29.937, 10.496)","(374.698, 72.015, -49.177, 1.281)","(336.168, 72.736, -54.359, 11.229)"
45,"(552.419, 335.611, 49.925, -25.614)","(592.589, 311.48, 46.148, -5.886)","(628.144, 291.977, 49.131, -12.087)","(662.167, 270.051, 16.423, -7.872)","(690.489, 245.512, 23.62, -27.181)","(709.152, 226.029, 18.231, -5.554)","(740.319, 216.998, 31.207, -12.984)","(769.661, 208.2, 20.665, -15.662)","(784.42, 170.046, 16.619, -24.801)","(793.686, 132.896, -6.258, -49.391)","(785.818, 94.355, -31.979, -3.393)","(734.313, 80.996, -46.398, -8.896)","(689.7, 83.363, -57.585, 21.636)","(646.578, 95.414, -57.254, 22.879)","(604.826, 104.528, -28.133, 1.076)","(569.65, 111.238, -15.779, 0.086)","(533.522, 101.606, -33.444, -15.585)","(491.894, 102.11, -46.278, 6.305)","(443.699, 105.762, -54.711, -0.655)","(399.337, 107.952, -37.077, 13.885)","(366.48, 104.132, -43.182, 7.266)","(331.76, 97.747, -29.653, -16.568)","(287.656, 95.018, -26.578, -2.067)","(246.874, 92.267, -32.053, 13.675)","(207.957, 87.732, -25.589, -6.746)","(171.807, 83.96, -22.08, 7.415)","(132.377, 94.731, -39.575, 40.211)","(118.872, 136.514, -15.589, 27.568)","(115.733, 179.665, -4.974, 31.399)","(112.682, 222.582, -12.434, 53.366)","(107.005, 266.161, -11.998, 26.642)","(101.388, 304.886, -5.957, 45.164)"
46,"(334.225, 431.464, 31.887, -17.293)","(367.267, 427.668, 39.671, -13.772)","(396.237, 419.519, 14.404, -8.502)","(427.567, 408.285, 35.013, -12.213)","(459.568, 392.445, 24.582, -18.395)","(490.955, 376.555, 28.378, -27.824)","(521.798, 360.98, 35.803, -2.448)","(553.81, 343.464, 34.142, -9.821)","(583.583, 320.339, 42.12, -2.902)","(612.723, 301.416, 22.395, -6.232)","(633.489, 289.993, 26.053, 3.177)","(654.364, 277.862, 22.354, -31.874)","(679.465, 265.214, 25.859, -8.847)","(702.362, 251.619, 22.071, -32.637)","(726.272, 241.559, 11.244, -14.308)","(749.698, 232.761, 14.463, -0.748)","(773.239, 220.757, 13.071, -1.88)","(792.091, 185.769, 18.152, -38.151)","(799.464, 153.785, 14.168, -24.732)","(808.204, 122.727, -6.511, -19.243)","(806.231, 91.512, -10.915, -26.422)","(777.882, 79.172, -61.651, -9.83)","(724.134, 64.283, -56.243, -20.225)","(682.127, 60.588, -34.001, 4.994)","(645.405, 61.163, -30.49, -8.985)","(612.31, 61.743, -23.595, 8.611)","(574.848, 63.268, -36.349, 1.044)","(532.638, 62.965, -41.424, 7.496)","(494.375, 63.554, -42.201, 2.168)","(458.902, 61.53, -32.362, -8.645)","(421.226, 62.545, -28.446, 1.217)","(382.623, 63.142, -44.766, 14.471)"
47,"(674.988, 263.034, 44.301, -24.454)","(706.638, 243.639, 26.561, -25.136)","(745.293, 223.767, 30.769, -25.96)","(772.547, 204.769, 11.111, -32.737)","(783.494, 175.332, 20.979, -23.122)","(789.795, 133.059, 3.424, -55.404)","(781.288, 91.772, -33.067, -6.372)","(735.262, 84.46, -36.504, -4.571)","(685.757, 90.722, -58.541, 6.878)","(636.749, 98.409, -41.241, -0.489)","(593.54, 104.255, -48.522, 10.208)","(557.975, 103.124, -27.042, -17.968)","(510.411, 94.269, -55.57, -1.158)","(463.082, 90.373, -36.904, -11.88)","(415.715, 87.427, -33.023, 11.321)","(368.868, 87.754, -38.383, 11.199)","(325.039, 88.41, -47.824, -11.44)","(279.529, 89.745, -55.898, -12.872)","(235.996, 86.665, -56.511, -13.885)","(193.53, 84.508, -35.173, -10.159)","(147.678, 77.031, -46.35, 0.266)","(117.376, 113.64, -28.14, 36.101)","(100.569, 156.354, -17.821, 50.857)","(89.664, 200.22, -10.084, 38.368)","(83.213, 245.425, -6.07, 48.285)","(80.529, 287.216, -19.282, 28.625)","(77.706, 324.641, 10.735, 41.285)","(74.83, 356.882, 3.226, 40.909)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
48,"(380.614, 434.257, 22.369, -3.872)","(407.526, 414.89, 17.759, -34.471)","(436.327, 389.751, 27.768, -31.443)","(472.004, 374.737, 37.847, -12.229)","(511.213, 358.774, 55.2, -4.255)","(543.974, 344.076, 18.648, -10.204)","(571.571, 334.013, 28.634, -26.878)","(600.564, 318.902, 17.839, -1.898)","(633.687, 306.099, 41.029, -14.632)","(667.155, 289.83, 10.083, -16.985)","(687.269, 276.034, 22.054, -1.948)","(711.511, 263.914, 38.919, -15.95)","(736.948, 248.985, 42.595, -29.609)","(763.188, 238.694, 23.36, -11.679)","(782.042, 217.87, 22.773, -18.1)","(801.55, 193.574, 9.199, -17.949)","(808.736, 164.842, 8.648, -43.812)","(808.268, 128.073, 11.259, -44.121)","(805.524, 95.019, -16.907, -37.549)","(779.983, 82.609, -63.221, -2.172)","(723.867, 71.128, -46.73, -8.232)","(681.152, 66.718, -37.908, -1.171)","(641.338, 68.895, -36.547, -9.539)","(596.843, 70.978, -43.431, 16.022)","(558.144, 70.865, -55.149, 2.103)","(517.426, 68.534, -37.96, -15.842)","(475.806, 67.362, -51.489, -3.49)","(435.464, 66.698, -47.229, 15.075)","(393.929, 67.579, -25.85, 4.347)","(354.598, 66.436, -41.219, -3.397)","(313.395, 66.382, -56.221, -10.376)","(275.513, 66.76, -49.508, 6.32)"
49,"(329.529, 530.994, 38.367, -0.394)","(361.823, 531.968, 29.405, -0.956)","(395.297, 534.59, 18.131, -4.689)","(425.92, 535.736, 25.719, 16.671)","(453.684, 536.689, 25.329, -16.353)","(482.133, 533.643, 18.122, -17.272)","(511.033, 532.295, 24.086, -4.974)","(539.579, 528.833, 33.449, -13.566)","(568.752, 528.512, 35.66, 12.508)","(597.673, 530.522, 18.172, -0.44)","(627.775, 532.945, 41.885, 2.799)","(658.712, 533.153, 16.977, -8.251)","(691.891, 532.668, 17.845, -2.918)","(725.283, 537.377, 18.903, -6.255)","(748.835, 542.456, 26.048, 15.884)","(763.493, 549.591, 20.142, -3.433)","(769.08, 568.983, 9.567, 42.161)","(771.74, 622.362, 13.254, 35.072)","(772.986, 658.183, -19.054, -5.071)","(732.565, 667.218, -36.603, 1.254)","(692.803, 666.046, -41.988, 2.18)","(656.752, 667.032, -20.614, 1.018)","(618.518, 675.002, -59.276, -6.01)","(576.27, 676.304, -29.518, 5.361)","(535.88, 672.741, -50.39, -18.631)","(498.254, 670.323, -44.49, -2.875)","(461.809, 667.305, -34.039, 0.502)","(423.858, 665.953, -44.712, -1.357)","(383.903, 664.844, -27.551, 4.56)","(349.061, 664.839, -46.752, -4.316)","(309.893, 664.789, -46.827, 0.809)","(274.175, 663.825, -28.087, -7.479)"
