Gender,Age,Treatment,Evacuation Time,Collisions,Clicks,Route Choice,Indecisive Time,"Clicks Positions (player.x, player.y, target_x, target_y)","Collision Positions (player.x, player.y, agent.x, agent.y)"
Male,20,A,34.983,4,27,B,13.173,"[(450, 375, 524, 381), (523.1665569919386, 380.9324235398869, 616, 431), (558.4078811772505, 399.93901896531406, 576, 447), (569.7574239409186, 430.3003769196848, 704, 417), (703.5224889955987, 417.0473104474622, 801, 457), (748.5103568042913, 435.4862949647232, 768, 496), (767.2147518049811, 493.561870313597, 794, 503), (793.2900195791982, 502.7498291881581, 782, 529), (782.3668217219945, 528.1471110574872, 812, 601), (811.8207711862481, 600.5593676540169, 796, 629), (796.0639265220148, 628.8850807784037, 796, 662), (796.0013544893868, 661.2983537158688, 754, 693), (765.5646164542, 684.2712962546163, 710, 680), (710.4339300972786, 680.0333565516609, 616, 677), (662.7918353830441, 678.5030224864839, 561, 669), (608.6871016626924, 673.4519444777724, 510, 665), (554.5453004507344, 668.8150315473046, 444, 677), (453.76782977072423, 676.2767727058618, 377, 671), (395.7513913287494, 672.2889100845491, 304, 672), (318.5317741505468, 672.0457581736651, 180, 661), (180.73577181976586, 661.0586663791897, 99, 653), (111.47824368360037, 654.2302814374367, 126, 574), (120.81698425236588, 602.6352974851759, 130, 504), (125.32404964228107, 554.2246502929439, 110, 426), (115.48197639140898, 471.8706753183004, 122, 395), (120.3952868779162, 413.9252737937519, 112, 368), (112.16657227042522, 368.9112109254835, 13, 374)]","[(778.5002301191544, 674.5077956756485, 765.5376020790824, 667.4209742924157), (225.40068292008795, 664.6199995815376, 213.08917022625064, 656.1354632287881), (210.19560680082935, 663.4076308318025, 202.6571916014099, 651.1116419220652), (87.41247650261299, 370.1814814330626, 73.40687846123576, 364.84294838697616)]"
